"application_id";"title";"description"
"1615345118";"Pro Scanner App-Docs Scan,Sign";"SZ Scanner APP is the best handy scanner app that turns your iPhone into a powerful mobile scanner. Fast & Easy to scan, sign, share any document in PDF,JPEG,PNG or TXT format anywhere and anytime.Use SCANNER to scan receipts, notes, invoices, whiteboard discussions, business cards, certificates, photos & just anything you want. Easily scan, save and share any document in PDF, JPEG & Text format.

Scanner Pro is the best scanning app for your iPhone and iPad.
Scan agreements, receipts, IDs, books, and more using your device and turn them into high-quality PDFs, so you can safely store and share them anywhere.

Experience the simplicity of on-the-go document scanning. It takes seconds to scan your travel expenses, convert paper sketches into digital copies, and save interesting articles and books for later. Due to its advanced image processing, Scanner Pro will automatically detect borders, correct perspective and distortions, remove shadows, making your scans look professional. Finally, share, email and upload your perfect scans anywhere.
?
TEXT VISION (OCR)
Turn your scans into text, so you can read, copy, and export it to other apps. Scanner Pro supports 25+ languages: Catalan, Croatian, Simplified Chinese, Traditional Chinese, Czech, Danish, Dutch, English, Estonian, Finnish, French, German, Greek, Hungarian, Italian, Japanese, Latin, Norwegian, Polish, Portuguese, Romanian, Russian, Spanish, Swedish, Tagalog, Turkish and Ukrainian.

FULL TEXT SEARCH
Search through the text of your scans, not just their titles. Quickly find any scan no matter how it’s named.

SMART WORKFLOWS
Automate your flow and perform multiple actions in just one tap. First, choose your actions – rename documents, send an email, upload to Dropbox, save to the required folder and much more. Then, with just one tap Scanner Pro will complete all of these actions, while you solve more important problems.

SHARE YOUR SCANS
Share as many scans as you want for FREE. Send scanned documents via email, export to Photos or open in any 3rd party application. Also, you can print your documents or even fax them to most countries and territories.

EDIT. SAVE. EDIT AGAIN
Unlike other apps, Scanner Pro saves the original document that you scanned. This means you can always go back and reverse the edit changes or annotations you made.

GOT ANY QUESTIONS, FEEL FREE TO EMAIL:
Please email us and we’ll help you figure it out.
"
"1108418546";"Protecht Bow Tie";"Protecht.BowTie is designed for risk and safety professionals that use the bowtie method to assess risk events and their associated causes, impacts and controls.  

Tired of using whiteboards to perform this task? 

Protecht.BowTie allows you to quickly drag risk events, causes, controls and impacts into a staging area or onto the bowtie working area.  Our algorithm will automatically position the nodes in the shape of the bow tie – cause nodes to the left of the risk event, impact nodes to the right. Controls to mitigate likelihood or impact can be linked to these nodes.

The results can be exported or emailed in png or pdf format for sharing with colleagues. This is a must have App for all risk professionals.  

Features:
* Predefined risk event, cause, impact and control nodes
* Staging area to drop WIP nodes into
* Working area that automatically connects the nodes to build the bowtie
* Drag to reposition nodes and connections
* Free form connecting lines for complex assessments
* Exporting and emailing of results (subscription only)
* Unlimited maps (subscription only)

First time users, watch the online tutorial please."
"1546586871";"Doc Scanner - PDF Editor";"Doc Scanner is one of the most stunning applications which scans your documents anytime and anywhere within a few seconds. You can share that document also save it on your device.
This Doc Scanner - PDF scanner must needed applications that save them hard copy documents in the bag. Better to store your documents in this app and forget to carry your document bag with yourself.
A document scanner is an application for business travelers, being available to send scans to customers even when you are out of the office.
Let's take a tour of those attractive features:
* Scan your document.
* Enhance the scan quality automatically/Manually.
* Enhancement includes smart cropping and many more.
* Optimize your PDF into modes like B/W, Lighten, Color, dark.
* For Security We use lock for this App. you can set an app lock, so your document is safe.
* Store a local backup of all your Scanned Documents.
* ID card can Scan both side photo and set into one PDF
* Add page or add images After Scan from My Doc Section.
* Add Signature in pdf or image.
* Create a Passport size photo very easily.
* Merge pdf pages
* Split Pdf Pages
* Pdf To Image Convert
* Reorder Pdf
* Invert Pdf
* Add Annotation
* Add Watermark
* Images To PDF
* Text To PDF
* Remove Pages From PDF
* Add and Remove Password of PDF
* Turn scans into clear and sharp PDF.
* Arrange your doc in folder and subfolders.
* Share PDF/JPEG files.
* Scan QR Code/Bar-code.
* Create a QR Code.
* Share scanned QR Code.
* Read text from the camera using OCR Scanner
* Turns your old documents into a clear and sharp ones by removing the noise.
Features at a glance :
- Best Document Scanner - It has all of the features that a scanner should have.
- Portable Document Scanner - By having this document scanner on your phone, you can save your time and efforts by quickly scanning anything on the fly.
- Paper Scanner - The app offers third party cloud storage(Drive, Photos) where you can scan papers and save on cloud storage.
- Best Document Scanner Lite - Scans are saved to your device in image or PDF format.
- PDF Document Scanner - Scans PDF with edge detection feature additionally.
- All types of Doc Scan - Scan in color, Grey, Sky Blue.
- Easy Scanner - Scan and Instant print out documents in any size like A1, A2, A3, A4… etc.
- Portable Scanner - The Doc scanner once installed can turn every smartphone into a portable scanner.
- PDF Creator - Convert scanned images to the best quality PDF file.
- QR Code Scanner - This app also has a QR Code Scanner feature.
- Bar-code Scanner - Another great feature Bar-code scanner is also integrated into this app.
- OCR Text Recognition (Upcoming Feature in Next Update) - The OCR Text Recognition lets you recognize text from images then edit texts or share text with other apps.
- High-Quality Scans - The scan quality is of no match, You just get your documents digitally original.
- Images to PDF Converter - You can select some images from Image Gallery and convert them into a PDF file as a document.
- Text to PDF Converter - You can write some text and convert it into a PDF file as a document.
- Merge PDF - Select two pdf or Images and Convert them into one PDF.
- Images to Pdf - Select Images and convert them into one PDF
- Split Pdf - Select Multi-Page pdf and Split into many PDFs.
- Reorder PDF - Change the order of PDF.
- Add WaterMark - Select pdf and Add watermark.
- Cam Scanner - Take a picture of the whiteboard or blackboard and produce it exactly the same with the help of Doc Scanner at home even if you're offline. No internet required for the app to function.
- Remove grain/noise from old document/picture - Remove Noise from old image Using various advanced filter techniques and make it more clear and sharper than before.
- Flashlight - This scanner app also has a Flashlight feature that helps you in taking scans in a low-light environment.
- Add Password - You Can Set the password of your pdf and also remove the password of the pdf."
"1296531322";"Fundue";"Fundue is the one of a kind face-to-face video chat that lets you draw, watch, and share with your friends and family instantly! Talk in seconds all the while splitting a shared whiteboard between you - watch YouTube videos, play cards, draw doodles, the possibilities are endless!

What makes Fundue special is that it’s a purely peer-to-peer platform - unlike other video services, Fundue doesn’t host any servers - meaning your data never leaves your hands. It's the most secure service out there.

Fundue transports friends and family from across the world, and puts them right in your home.

Questions, Comments, want to say hey!

Message us at: hello@fundue.io
"
"1508856996";"CyberMeet";"Need to hold or join a meeting online? Or conference with your colleagues, classmates, relatives or friends? 
 
Then CyberMeet is your most reliable and well-rounded communication partner. 
 
Impeccable video, noise-less audio, one-click screen sharing and smooth chatting-all for free!
 
Using CyberMeet is a no-brainer! Just download it. Then invite the people to join your meeting. Talk to anyone on video and audio across any device (tablet, phone, desktop, laptop).
 
Primary features:

        - Flawless video and audio quality
        - Simplified screen sharing across devices
        - Whiteboard collaboration in real-time
        - Compatible with WiFi, 4G/LTE and 3G
        - Share any file during a meeting or chat
        - Unbreakable encryption for communication 
        - Easily import or invite people in your device contacts."
"803059426";"AirScan: Docs Scanner to PDF";"Digitize paper documents from your mobile device with airScan, a free scanner app. From IDs and whiteboards to forms and receipts, scan anything to PDF, get text recognized in 8 languages, extract it, clean up your scans, or convert them into your preferred file format — all within a single app. 

For advanced options, move your scans to pdfFiller, an all-in-one PDF editor, to easily sign, edit, and manage PDFs online. 

***Your most-used documents at your fingertips***
Digitize your most-used documents. Simply scan your ID, passport, or driver's license into a high-quality PDF and securely store it in the app. 

***Save scans in your preferred file format***
Transform scans of your most-used documents like contracts, agreements, and business letters into shareable PDFs, DOCS XLS, or PPT file formats — all without having to switch between apps.

***Give your scans a facelift on the go***
With just a few taps, you can adjust the contrast and brightness of your scans or apply black or white filters to make them easier to read. Remove unwanted text and shadows while cropping 
out distracting backgrounds for a more polished look.  

***Sign scanned documents in a flash***
No pens and paper! Draw your signature on a mobile phone screen and place it anywhere on your document with one tap. 

***Email scanned documents***
Once you've finished editing your scan, send it via email right from the airScan app. Your recipient can view the crisp PDF file without hassle.

***Print from your phone***
Need a hard copy of a scanned document? With airScan, you can print out your scan from the convenience of your phone in seconds. Add your signature before printing to start the signature collection flow on the fly.  

***Make your PDFs fillable and build signature workflows***
Move your PDFs to pdfFiller, an all-in-one document solution that lets you edit, annotate, and sign PDFs, make them fillable, and use them to capture data in minutes. pdfFiller is the only solution you need to get your documents done."
"1214593543";"3D??";"      3D????????????,????????,????????????????,????????,?????
      ??????????,??????????????????,?????????????????????????????,????????????,???????????????????
      ????????,???????????,?????????????0.2M?????????,????,??????????????,???????“????”????,??????????????????????,????????????,?????????????
      ????????,????????????????????????????????,??????????,????;??????????????????,????????????????????????????,??????????,????????????????,??????????????????????????,??????????????????
      3D????????????,?????????????????

  3D  meeting room is a new generation of remote conference system, using virtual reality technology, not stuck, more stable. Creating a meeting is quick and easy, and you can start a meeting with one click, and it's minimalist.
  Schedule a high-simulation of the meeting process to restore the real process. Preview the idle state of the meeting room according to the selected meeting room and date. Reliable meeting notification methods are flexible according to the usage habits, mobile phone text messages, emails, WeChat invitations, and any way to ensure that the notifications must be reached and communicated correctly.
  The conference process is highly simulated, providing a stable and realistic meeting process through virtual reality technology meeting rooms. 0.2M wideband audio is not smooth, no corners, no interruption in communication. Participants are not noisy, and the free mode triggers communication based on “distance detection”, and the environment seems to be at the meeting site. In order to meet different conference application scenarios, participants can be delegated to the conference, and the identity of the presenter and the host can be switched with one click.
  Meeting rooms of different sizes show different characteristics according to different meeting needs. A small conference room that meets the needs of temporary meetings at any time can be used to start conference communication, which is simple and clear; medium-sized and large-scale conference rooms provide a richer functional experience for higher-end conference needs. A large triple screen at the podium can be used for multimedia display, and multiple format files can be played at will. The lecturer can use the smart whiteboard to write and explain, effectively improving the accuracy of guidance. The large screen of the venue can display the video live broadcast of the participants, and can be quickly switched to any other participants as needed.
  3D  meeting room is committed to enabling technology to change meetings and provide users with a full-generation conference service for the entire process."
"1066270312";"Goldilocks - UK";"Our multi-award-winning Come Alive Stories software is now available as a multi-platform app, which means that you can enjoy your favourite software on your favourite devices! Simply use your multi-platform licence to activate Goldilocks and the Three Bears on your iPads and computers.

There is a host of fresh features in this exciting new edition that makes great use of your iPad’s tools, including the facility for children to voice record their own stories and create personalised storybooks.

Whether they are using an interactive whiteboard or iPad, working individually or in small groups, children will love getting actively involved in the story of Goldilocks and the Three Bears as they explore the interactive e-book, enjoy a sung version of the story, play listening games and investigate story-related non-fiction, such as learning about bears, historical kitchens and chair designs. And, as they record and write their own stories, they will become practised storytellers and authors!

Perfect for Early Years Foundation Stage, as well as supporting the Key Stage 1 curriculum.

FEATURES

- Read along with and listen to the animated rhyming story
- Listen to and sing along with the catchy song
- Engage with the story by touching the screen to make characters and scenery move
- Play a listening game to enhance auditory discrimination
- Sequence story events with the ‘What happened next?’ activity
- Use the recording function to create your own version of the story – children will love getting into role and practising the characters’ voices
- Write your own version: children will enjoy getting creative and typing alongside scenes from the story
- Learn interesting facts related to the story through a range of clear photographs, cross-curricular information and interactive activities
- No third-party advertising
- No in-app purchases.

WHO IS YELLOW DOOR?

We are a publisher offering a range of inspiring and innovative literacy and maths resources to support early years, Key Stage 1 and special needs education. From multisensory games to interactive software, we combine hands-on learning with open-ended technology to promote communication and language, collaborative play and creativity across the curriculum. Our aim is to produce resources that are appealing to small hands and curious minds, and that will help build an engaging, playful learning environment for all young children.

OTHER APPS FROM YELLOW DOOR

- Other traditional tales include: The Three Little Pigs, The Billy Goats Gruff, Little Red Riding Hood, Jack and the Beanstalk and The Gingerbread Man
- Come Alive Nursery Rhymes
- Come Alive Sound and Letters
- Come Alive Listening.

REVIEW THE APP

We would love to hear what you think of our new app, so please leave a review."
"1173818907";"Kids Princess Coloring Books";"Kids Princess Coloring Book is a free app designed for little girls and boys from 2 to 8 years old to learn to draw and paint with different brushes and colors.
PAINT DIFFERENT PRINCESSES
Do your kids like Disney princesses? If so, they will love this game. Imagine fairytale dresses and paint them with different same colors. It includes princesses from Frozen, Snow White, Beauty and the Beast, Brave, Cinderella and more! Kids will have fun coloring these awesome versions of their favorite characters, dresses and jewelry.
This coloring princesses game will help children to develop their creativity with more than 150 colors.
GAME MODES
Drawing on whiteboard: Kids can draw whatever they want, adding objects and images and fun designs to their artwork.
Coloring princesses drawings: The game offers several princess drawing templates that kids will be able to color them as they like.
DIFFERENT TYPES OF PAINTWORK AND BRUSHES
Children can choose between different  brush strokes (pen, brush or paint bucket) and different thicknesses to blow their imagination and create magical drawings.

IMAGES AND OBJECTS
Besides the paintings, the game offers high definition silhouettes of princesses so that kids can paint them easily and as they like.

GAME FEATURES
  Children will acquire the following skills and knowledge:
  - Develop creativity, concentration and knowledge of their environment.
  - The game is adapted to be easy to use.
  - It is specifically designed as an educational tool for preschool and kids.
  - Game is specially designed for children 3 to 6 years.
  - This princess game is completely free 

TAKE A PHOTO OF YOUR DRAWINGS
Once the drawing is finished, kids can save pictures of their creations on their device and collect the drawings.

THANK YOU FOR TRUSTING EDUJOY
Thank you very much for learning with Edujoy games. We love creating educational and fun games for you. If you have any suggestions or questions, feel free to send us feedback or leave a comment."
"675598403";"Blackboard for Toddlers & Kids";"Your kid loves doodling around ? This is the app for you!

The ""blackboard for toddlers"" is an educational and entertaining game.
It's a simple chalk board for drawing in multiple colors.
This app is similar to a whiteboard, chalkboard, or blackboard but with no chalk dust.
Choose from several colored chalk pieces, take a picture of the creations of your toddler and share them with your friends and family!
Easy to learn and to control: choose the color to use from the left palette, 
choose the eraser to remove the colors, change the brush size.
Available for all screen resolutions and devices ( ipad / ipod / iphone )!
Simple and intuitive, your baby will have lots of fun for hours!
This app will inspire your toddler's creativity and imagination while developing their fine motor skills!

The ""blackboard for toddlers"" is a nice game for toddlers and kids from ages 0-6. Features include:
- Easy to learn and control
- Choose the black or white variant
- Draw on the slate - blackboard - chalkboard with the finger
- Choose the crayons color from the left palette
- doodling around!
- The Eraser to remove the colors
- Choose the brush size
- Optimized for tablet
- Save drawings and share them to friends and family via email, Twitter, Facebook!

This is the FREE version (Ads supported), 
If your kid likes this app, then you can buy the FULL version with no ads"
"1054851654";"Stage Pro by Belkin for iPhone";"StageTM Pro brings your ideas to life – anytime, anywhere. 

Create, collaborate, and demonstrate with Stage Pro. Combine the convenience of your camera with the power of an interactive whiteboard to unleash these experiences:

•	Freehand sketch over live video or images - Create demo videos
•	Get creative - Insert pictures, shapes, text and labels
•	Demo everything brilliantly - Picture-in-picture features
•	Record videos or screen capture images - Save directly to your device photo library
•	Dynamically present in real-time - Wirelessly using Airplay, or via a wired projector connection

Make your demos and lessons fully interactive, collaborative, and engaging with Stage Pro.

HEAD OF THE CLASS
•	Record brilliant demo videos with picture-in-picture features
•	Annotate, mark-up and save existing photos, images and documents 
•	Easily switch backgrounds from live front/rear camera feed, whiteboard/blackboard canvas, any picture from your photo library, or royalty-free academic images
•	Import PDFs from Dropbox, Google Drive, iCloud, or “Open in…” iOS feature
•	Pick up from where you left off when relaunching the app and save your sessions to create memorable presentations
•	Save everything directly to your iPhone or iPad photo library for anywhere, anytime access

ALL INCLUSIVE

Video Recording 
Record and share your lessons. Easily capture and save lessons using the Stage App. Record audio and video, pause, resume, and save. Video files are automatically saved to your camera roll for simple sharing via email or uploading to YouTube.

Multiple Canvases and Sessions 
Get more space to create and prepare your content. Create multi-page presentations and toggle between canvases with the Stage Multiple Canvas feature. Add, delete, and insert new canvas pages with ease for a presentation-friendly format.  And with the Sessions feature, pick up from where you left off when relaunching the app and save your sessions to create memorable presentations.

Academic Backgrounds Bundle 
Royalty-free backgrounds. This bundle of backgrounds includes graph paper, Graph XY axes, Music Staff, Ruled, World Map, USA States, European Countries, African Countries, Asian Countries, Australia, North America, and South America. Create, present, and share your Stage creations efficiently with these stock backgrounds.

Shapes 
Quick solid or outline shapes. Geometric shapes include circle, square, triangle, and star. Edit the color, size, and rotation of these objects in your Stage creations.

Multiple Pictures 
Add more than one picture.  Add multiple pictures from your photo library to your Stage creations. Reposition, resize, and rotate your images with ease.

PDF 
Add PDF pages to Stage. Import PDFs from Dropbox, Google Drive, iCloud, or “Open in…” iOS feature


EXTRA CREDIT
Collaborative: Sharing ideas has never been easier. Stage’s live video and interactive tools let you showcase real-time problem solving, demos, and experimentation. Paired with Airplay, Stage makes wireless sharing quick and easy. 

Portable: Bring your ideas to life anytime, anywhere with Stage. Stage does not require a login or connection to the internet, so it’s ready to go wherever and whenever you are.

Easy-to-use: Unlike interactive whiteboards, Stage requires no additional training. Users familiar with touchscreens will be able to use the app instantly and efficiently. 

Cost-efficient: More economical than secondary technology, such as interactive whiteboards and document cameras, Stage maintains the functionality of that same technology without the price tag and cost of integration.

Meaningful: Purposeful integration of mobile devices in the classroom creates opportunity for effective and meaningful learning for students at every level.

**50% VPP discount available for qualified Educational purchases through Apple’s Volume Purchase Program – http://www.apple.com/itunes/education**

RAISE YOUR HAND
For more information, visit us at www.belkin.com."
"1441983249";"Information Technology School";"The ITS app has been designed for Information Technology School students, to provide access to a unique e-learning platform for software-supported learning. 
 
Now it’s even easier to acquire accredited IT knowledge and skills – using your phone or tablet. 
 
You can choose among cutting-edge study programs for lucrative IT fields: Business System Organization (IT), Information Technology, Computer Multimedia and E-Business.
 
Change your old learning ways and experience something entirely unique in these parts. The app allows you to master the curriculum with top efficiency, offering maximum freedom in learning and expanding upon the traditional classroom experience.
 
With the ITS app you can:
- access learning materials anytime, anywhere;
- take tests and check your knowledge;
- download teaching materials;
- access a wealth of multimedia and interactive content;
- stream lectures and educational seminars live;
- attend chat and whiteboard consultations with teachers;
- stay connected with your teachers outside the class;
- exchange tips with other students;
- keep up to date with all relevant information on your studies and your field."
"1521875740";"PanQuiz!";"PanQuiz allows you to easily create on-line real-time quizzes. Students don't need a computer to answer to questions but a standard smartphone or tablet is all they need. Now from version 2.0 you can also create professional assessments, tests and exams, both for educational and business purposes.

Create educational tests, quizzes, assessments and exams in a quick and easy way, display questions on a big screen (for example a projector, a multimedia interactive whiteboard or a TV) and test takers can answer with any devices, without the need for a personal computer each.

ADD QUESTIONS
Create your questions in a few simple steps and choose right and wrong answers.

GET INSPIRED BY OTHERS
No ideas? Take a look at what other users have already designed, let their questions inspire you and use them in your quizzes!

SET QUIZZES TO FIT YOUR NEEDS
You can use pictures or formulas, show questions and answers in random order, read them aloud, set a max time and much more.

ENGAGE STUDENTS
Students learn while they play: use PanQuiz to engage them and strengthen their skills with formative assessments. They will never want to stop! Test takers answer to questions challenging each other and earning points. Who will be the winner?

BUSINESS ORIENTED
Although PanQuiz has been designed as an educational tool, it can be effectively used in companies of all sizes, after a training course, a meeting or a convention, for example to enhance employees' understanding of materials presented during business training sessions or for funny team-building activities. PanQuiz helps coaches, trainers or any person related to training and development of an organization to determine key performance areas, define key results areas and assess training needs."
"946969233";"DepenDo Reminder";"A ToDo list application based on D.T.D(DependsToDo) principle.

There are 3+1 categories on D.T.D. ""Do it Now"" / ""Wait for Date"" / ""Wait for (another) ToDo"" and ""Dreams""

1. Writing ToDo or Schedule (Treated as same on D.T.D)
2. Categorizing it as 'Wait for Date"" or ""Wait for Another ToDo"" if you can't do it now.
3. When a ToDo has been finished, or Date coming, Waiting ToDo moves to 'Do it Now' section automatically.
4. Finished ToDo will be moved to ""Diary"" page.  You can check finished ToDos on ""Diary"" page like a diary.

+Impossible ToDo is able to be moved to section ""Dreams"".  ""Dreams"" section is low priority, but you can remember it anytime.  Put it back when your dreams come true.

Features:

-ToDo/Schedule with starting date
-Dependency between ToDos
-Diary View
-CSV Export/Import

Details of D.T.D (Whiteboard version) are described on our homepage. Please visit if you are interested for it. (This is written by Japanese. You should use translator.)
"
"1088659885";"Digital OCR PDF Scan-Free";"****** Free Unlimited Multipage Scans ***********************


OCR Scanner is the best app for quickly scanning and saving a digital version of a paper document. Scan any papers, ranging from a receipt to multi-page documents. OCR Scanner will automatically detect borders, correcting distortion and geometry. Share, email and upload your perfect scans. Use OCR to convert any scan into a text.

OCR Scanner transforms your iPhone and iPad into portable scanners. Scanned documents can be emailed, exported to Photos, uploaded to online services (supports Dropbox, Evernote, Google Drive, iCloud Drive, Box, OneDrive and OneNote), simply saved on your iPhone or iPad, printed or even faxed. Use Text Recognition (OCR) to ?opy and share text from searchable PDF documents.

Scan docs into clear & sharp image/PDF, to email.

Features:

*Mobile Scanner
Use your phone camera to scan receipts, notes, invoices, whiteboard discussions, business cards, certificates, etc. 

*Optimize Scan Quality
Smart cropping and auto enhancing make the texts and graphics look clear and sharp. 

*Extract Texts from Image
OCR (optical character recognition) feature extracts texts from single page for further editing or sharing. (Paid app only)

*Share PDF/JPEG Files
Easily share documents in PDF or JPEG format with others via social media, email attachment or sending the doc link."
"1493265495";"Clear scanner - Color document";"Document Scanner · is a handy scanner app that will turn your iOS device into a powerful mobile scanner. 
Use your phone camera to scan receipts, notes, invoices, whiteboard discussions, business cards, certificates, etc.

A subscription provides access to all features and  remove ads

Auto Renewable Subscription Terms:
  
* Subscription Price: 
   Weekly: Free trial 3 days, then $9.99/week
   Yearly: $69.99/year
   Lifetime: $59.99 one-time payment


* Free trial subscription is automatically renewed unless cancelled 24 hours before the renewal 
* Payment will be charged to iTunes Account at confirmation of purchase
* Account will be charged for renewal within 24-hours prior to the end of the current period, at the same price
* No cancellation of the current subscription is allowed during active subscription period 
* Subscriptions may be managed by the user and auto-renewal may be turned off by going the user's Account Settings after purchase
* Any unused portion of a free trial period, it offered, will be forfeited when user purchase a subscription to that publication, where applicable

Terms of Use:
http://sc01.sboomtools.net/term_of_service.html
Privacy Policy:
http://sc01.sboomtools.net/privacy_policy.html

* Price are equal to the value that ""Apple's App Store Matrix"" determines is the equivalent of the subscription price in $USD"
"1499632967";"Smart Games for Little Kids";"This app is a collection of games that use some device sensors such as microphone, camera, etc. in an interactive manner. The games are developed for kids between 0 and 5 years old for having fun and learning. The app includes no advertising at all to make it safe and more enjoyable for kids.

Make Animals Dance
This game needs to have access to the device microphone. The kid should sing a song or play a music into the microphone. The animals will dance to the tempo of the song or the music being played.

Snake Charming
This game needs to have access to the device microphone. The kid should sing a song or play a music into the microphone. The snake will come out of its basket and dance to the tempo of the song or the music being played.

Explore Nature
This game needs to have access to the device microphone. The kid should sing something into the microphone. The little girl will walk through nature at a pace proportional to the voice level. She will explore the forest, farm, pond, river, sea, beach and the sky using various transportation means.

Funny Face
This game needs to have access to the device camera. The kid can select from a variety of accessories or face parts to make a funny face. The kid may also enjoy yummy foods, sweets, or drinks.

Photo to Puzzle
This game needs to have access to the device camera or the photo library. The kid can take a photo by the camera or pick a photo from the library. The app then converts the photo to a puzzle. The photo can be anything such as a favorite toy or a family photo. The number of puzzle pieces are small enough to be easily solved by little kids.

Photo to Coloring
This game needs to have access to the device camera or the photo library. The kid can take a photo by the camera or pick a photo from the library. The app then creates a coloring page from the photo. It converts the photo to black and white outlines ready for the kid to add his/her favorite colors. The photo can be anything such as a favorite toy, a favorite character, or a family photo. It is also possible to create a desired coloring page by drawing using the painting tools and let the kid color it. The canvas can also be used as a simple whiteboard for drawing with a huge variety of paint colors."
"590058549";"InfiniteHoops Whiteboard";"InfiniteHoops Whiteboard is a basketball whiteboard app for illustrating game plays.

SIMPLE
Whiteboard is simple. Draw plays with your finger to get your idea across.

THREE DIAGRAMS
Choose between high school, college, or professional basketball full court diagrams. Full and half court diagrams are included on iPad.

SIX COLORS
Illustrate your play with six built-in color choices — one for each player and one for the defense.

SAVE PLAYS
Save your plays for future replaying.

UNDO
Erase your mistakes with the undo button, the eraser, or choose to erase everything.

INSTANT REPLAY
Redraw your play with the touch of a button.

SHARE
Work on your plays and email them to your team so they can study them on their own time.

CONTACT
We'd love to hear what you think of the app or just to have you say hello. Partner inquiries are welcome too.

Broadside Digital
https://broadside.digital
feedback at broadside dot digital"
"1152493460";"ScanDirect for XenMobile";"This app is a component of Citrix XenMobile and the Secure app family.  A XenMobile license is necessary for full access to the apps function and features.  

Citrix ScanDirect makes life easier by allowing users to capture, edit, and save documents for easy sharing and use. ScanDirect automatically detects the edges of documents and whiteboards and applies document specific filters to ensure superior image quality.  Captured images can be quickly exported to cloud storage, email, or photos and saved in various file types, including PDF, Microsoft Word, and Microsoft PowerPoint.  ScanDirect combines the utility of a scanner with the power and flexibility of an app.  With Citrix ScanDirect users can:

 •   Quickly digitize and store handwritten notes, documents, and receipts for later use
 •   Add multiple images to a single capture, creating a case or project file for associated content.
 •   Save digitized captures as a PDF, Microsoft Word, or Microsoft PowerPoint file.
 •   Automatically detect the edge of any document and apply document specific filters, generating a superior    quality capture for sharing and use.
 •   Export captures to a user’s most common collaboration resources, such as email, photo gallery, and cloud storage.
 •   Crop captured notes any time to modify for future use"
"642054717";"Number ID";"Match the numeral to the number word.

A set of numerals in circles is randomly spread out on the screen and a number word is shown. Match the numeral to the number word by tapping on a number in a circle. A correct selection will highlight green.

Or, an option to use a “flashcard” with a “whiteboard” to illustrate the number of items the numeral represents is also included.

Options include practicing with numbers 1-10; 1-15; 11-20, and 1-20. You can also select to show a number line or ordered set of number tiles as a tool for matching number word with numeral.  Tapping the number word will speak the word and tapping a numeral in the number line or tiles will speak the number.

Designed as part of the Number Sense project at Augustana College in Rock Island, IL"
"1153049127";"Whiteboard Note draw something";"Fast, simple drawing on a white board.
Save it to the gallery and share it with the world!
Whiteboard is a fast and easy way to arrange the photos you take at your class.

* Open any image or photo on your device!
* Save your drawings!
* Whiteboard with anytime, anywhere
* Collaborate just like real whiteboard
* Select your favorite pen color and start drawing
* Save the whiteboard in the camera roll
* Sharing via mail, Twitter, camera roll and more."
"1510498870";"Zhumu Intl.";"ZHUMU Intl. is a communication and collaboration tool,which is designed to improve customer's efficiency.

ZHUMU Intl. support Video meeting, ZHUMU, Schedule meeting and Enterprise Address book to help individuals, organizations and enterprises improve the efficiency of cooperation, reduce communication costs.

ZHUMU Intl. products and services have been used in enterprise meetings, online education, online training, telemedicine, government affairs…

Free audio and video conference with excellent meeting experience holds up to 100 participants
Video conference supports up to 50,000 people online, Best iPhone and iPad meeting quality, Best iPhone and iPad sharing quality.
Easy to use, share Screen/iCloud files/Photos, Whiteboard for cooperative work., intelligent virtual background, Cloud recording, Meeting interactive management…
Connect with anyone on iPhone, iPad, other mobile devices, Windows, macOS devices, phone call, H.323 /SIP room systems and  the ZHUMU cloud hardwares.
Start a meeting immediately, or schedule a meeting by using ZHUMU contact, convenient and fast meeting management, calendar notice reminder. "
"1582637049";"Boardx.us";"Boardx - a digital whiteboard transform team collaboration"
"1549508416";"Photo To PDF Converter.";"The Photo to PDF Converter easily groups and converts your images into a single PDF file.

Now you can convert notes, receipts, invoices, forms, business cards, certificates, whiteboards, ID cards and many more into a PDF document. The Free document converter allows you to transform photos & images to other extensions or formats. You can easily convert JPEG, PNG, JPG to PDF. Edit all your PDF files with the free PDF editor app.

? PDF Protection
Add or remove PDF passwords.
You can set passwords to protect your PDF files, and encrypt confidential files to be shared to prevent others from peeking at them. 

? Watermark & Anti-counterfeit
Add watermark or Anti-counterfeit to PDF documents

? Share converted PDF files
Easily print and share PDF files."
"1138243099";"Kids Coloring Book - Learn to paint and draw with different colors and designs!";"Kids Coloring Book game is designed to learn how to draw and paint with different colors and brushes. A very fun game that will help children to develop their creativity from a blank canvas and a palette of over 150 colors.

 2 GAME MODES

Drawing on whiteboard: Kids can draw whatever they want, adding objects and clipart to their creations.
Coloring designs: The game offers several templates and designs so that children can color them as they like.

BRUSHES AND PAINTS

Children can choose between different strokes (pen, brush or paint bucket) and different thicknesses to blow their imagination and create magical drawings.

IMAGES AND OBJECTS

Besides the paintings, the game offers different backgrounds and clipart HD with fantastic effects. Children will complete their drawings with animals, nature, music, clothing and more fun themes.

GAME FEATURES

  Kids will acquire the following skills and knowledge of the game:
  - Develop creativity, concentration and knowledge of their environment.
  - The game is adapted to be handled very easily.
  - Is specifically designed as an educational tool for preschoolers and later age.

TAKE A PHOTO TO YOUR ARTWORK

Once the drawing is finished, the child can save the result on the phone and collect the drawings."
