app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_description
1101434093,1000600000565735,Groups Control Groups Streaming Apps Animal Planet GO,Entertainment,,2016-08-09,118.92,1,1,0,0,Catch up with your favorite Animal Planet shows anytime anywhere with the all new Animal Planet GO app and now get access to up to 14 additional networks including TLC Discovery Science Channel Travel Channel and more all in one app. It s FREE with your pay TV subscription. Link your pay TV provider cable satellite telco live TV streaming service to access Animal Planet favorites like Pit Bulls Parolees Crikey! It s the Irwins Dr. Jeff: Rocky Mountain Vet Lone Star Law North Woods Law The Zoo: San Diego and many more plus top shows from other networks including Deadliest Catch Discovery Diners Drive Ins and Dives Food Network Home Town HGTV Ghost Adventures Travel Channel Dr. Pimple Popper TLC Evil Lives Here ID and more. New episodes are available the same day as they premiere on TV. With Animal Planet GO You Can: Stream Animal Planet and more networks LIVE anytime anywhere on all your favorite devices Find shows to watch with the live schedule guide Access thousands of episodes on demand from current hits to classic favorites See new episodes of shows on the app the same day and time they premiere on TV Binge your favorite Animal Planet series and specials including Pit Bulls Parolees Crikey! It s the Irwins Dr. Jeff: Rocky Mountain Vet Lone Star Law North Woods Law The Zoo: San Diego and many more! Get unlimited access to everything the Discovery family of networks has to offer free with your pay TV subscription Features: Stream live TV when you link your pay TV provider Watch select episodes and entire seasons of your favorite shows from up to 15 networks! Browse by genre from Natural History Science and Tech to Food Home and more to find your favorite shows and discover new ones Continue watching episodes where you left off across all of your devices Save shows and episodes to watch later with My List Compatible with tvOS and Chromecast Closed captioning support Requirements: Available in the U.S. only Wi Fi connection recommended iOS 12 or higher Need help Visit gohelp.discovery.com. Visitor Agreement: https: corporate.discovery.com visitor agreement Privacy Notice: https: corporate.discovery.com privacy policy California Privacy Notice: https: corporate.discovery.com privacy policy cappi California Do Not Sell My Personal Info: https: corporate.discovery.com california_dns We may work with third party advertising companies and other partners that help us deliver tailored advertisements to you. To opt out of behavioral tracking on mobile devices you may use the DAA AppChoices Tool available at http: www.aboutads.info appchoices. This app features Nielsen s proprietary measurement software which will allow you to contribute to market research such as Nielsen TV Ratings. To opt out of Nielsen measurement on mobile devices visit Nielsen s mobile opt out page at https: sites.nielsen.com legal privacy statement nielsen_app_output .
1531918842,0,Groups Control Groups Streaming Apps ARROW Player,Entertainment,2020-11-05,2020-09-25,72.2,1,0,0,1,Watch the best cult movies from across the globe Pick from a wide variety of Horror Comedy Westerns Sci fi Action and that s just to start! We have something for everyone. We present movies the way we think they should be seen with incredible artwork insightful documentaries never before seen interviews and extras. ARROW is here to bring you the best of what you know us for and so much more! WHY YOU LL LOVE IT: A premium movie viewing experience Cult classics and brand new releases hand picked by the ARROW team including festival favorites and undiscovered gems Access to hours of interviews documentaries and additional extras New and exclusive titles added every month You can watch and download across multiple devices including your TV tablet and mobile Every movie gets the ARROW stamp of approval You can subscribe to our service contract free and can cancel at anytime or download to own many of our standout digital deluxe editions and it doesn t end there! ARROW will always be evolving and growing giving you the same innovation and premium experience as our Blu ray products have for many years. Find out why ARROW is the Home of Cult Movies and start your free trial today! Available content may vary depending on your region keep checking back for all the latest updates and visit our site for more information. To access all features and content you can subscribe to ARROW Player on a monthly or yearly basis with an auto renewing subscription right inside the app. Pricing can vary by region and will be confirmed before purchase in the app. In app subscriptions will automatically renew at the end of their cycle. All payments will be paid through your iTunes Account and may be managed under Account Settings after the initial payment. Subscription payments will automatically renew unless deactivated at least 24 hours before the end of the current cycle. Your account will be charged for renewal at least 24 hours prior to the end of the current cycle. Any unused portion of your free trial will be forfeited upon payment. Cancellations are incurred by disabling auto renewal. Terms of Service: https: www.arrow player.com tos Privacy Policy: https: www.arrow player.com privacy
1123526337,1000600000764054,Groups Control Groups Streaming Apps AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,AsianCrush brings the best of pan Asian entertainment to the West bridging language and cultural gaps to broaden the horizons of North American audiences beyond Hollywood. With a streaming library encompassing everything from award winning films blockbuster hits to iconic TV dramas anime AsianCrush is curated for the rapidly growing fandom of Asian media pop culture. Terms of Use: https: www.asiancrush.com terms conditions Our full Privacy Policy can be found here: https: www.asiancrush.com privacy policy
1089249069,1000600000654725,Groups Control Groups Streaming Apps BBC America,Entertainment,2016-04-07,2016-04-06,69.11,1,1,0,0,Get caught up in your favorite BBC America shows with full episodes video extras and sneak peeks at upcoming series. Log in with your cable or satellite provider to watch BBC America LIVE or full episodes of Killing Eve Top Gear The Graham Norton Show and more of your favorite series. Plus you can search the library and track recently viewed episodes and resume where you left off. Most full episodes require a cable or satellite login though season premieres are sometimes made available with no login required. You can also sample trailers and behind the scenes clips. New episodes are available in season usually the day after broadcast. Use your iPhone or iPad to Airplay or cast to your television.
841118013,1000600000548551,Groups Control Groups Streaming Apps BET NOW Watch Shows,Entertainment,2014-03-28,2014-03-29,95.48,3,1,0,0,Watch full episodes of your favorite shows with the BET NOW app. Enjoy Tyler Perry shows like House of Payne Assisted Living and Sistas and many more series available right in the palm of your hand. You ll also get exclusive content like bonus clips and deleted scenes and you can stream live events. Watch full episodes from your favorite series the day after they air. Sign in with your TV or cable provider to unlock even more episodes and exclusive content including: Tyler Perry s House of Payne Tyler Perry s Assisted Living Tyler Perry s Sistas Signing in with your TV provider is simple: Just tap on Settings select your provider and log in with your provider username and password. For more details about signing in with your TV provider contact appsupport BET.com. APP FEATURES: We save your spot so that you never miss a scene. Can t finish an episode Continue watching right where you left off. Just tap on the series you were watching and our video player does the rest. Stream Live TV. That s right you can even watch BET in real time when you sign in with your TV provider. Chromecast support lets you cast your favorite shows to your TV. Just hook up your TV and your Chromecast device. The BET NOW app requires iOS 11.2 or later. Full episode streaming is available within the U.S. only. For help contact appsupport BET.com. For more information about this app and online behavioral advertising check out http: srp.viacom.com sitefaq.html. The Terms of Use for this app include arbitration for disputes see http: legal.viacom.com FAQs . Privacy Policy: https: privacy.paramount.com policy Your Privacy Choices: https: privacy.paramount.com app donotsell California Notice: https: privacy.paramount.com en policy additional information us states
1456618978,1000600000759878,Groups Control Groups Streaming Apps BET,Entertainment,,2019-09-15,98.24,3,1,0,1,BET is a premium online streaming service with over 2 000 hours of your favorite Black content from the best Black creators. Now you can stream Black culture: the movies you remember the TV shows you love and the new series you can t live without and they re all in one place. Everything from modern favorites like Average Joe and The Ms. Pat Show to classics like The Wayans Brothers and Being Mary Jane is available on BET . This service also includes exclusive original content such as Gabrielle Union: My Journey to 50 and Martin: The Reunion. Plus there are movies plays and new series from Tyler Perry that you ll only find on BET including new episodes of Tyler Perry s Zatima and All the Queen s Men. Check out some of the hits and exclusives: Check out some of the hits and exclusives: The Ms. Pat Show All the Queen s Men College Hill: Celebrity Edition Martin: The Reunion Kingdom Business The Porter Tyler Perry s Ruthless American Gangster: Trap Queens Wake The Missing The Reading Trophy Wife A Message from Brianna First Wives Club Real Husbands of Hollywood Caught Up Dear Best Friend Tyler Perry s Madea s Farewell: The Play Martin Love Marry Kill APP FEATURES: With your own personalized watch list you can save your favorites and add new movies and series to enjoy. If multiple people are using BET there are now individualized user profiles to keep each person s favorites in one place. Enjoy Cross Platform Continue Watching a new feature that allows you to start watching an episode or movie on one platform then pick up where you left off even on a different platform. Start your subscription today! Your first seven days are free then your paid monthly BET subscription begins. You can avoid auto renew charges by canceling at least 24 hours before the end of your trial or current billing period. Chromecast support lets you cast your favorite shows to your TV. Just hook up your TV to your Chromecast device. The BET app requires iOS 11.2 or later. Full episode streaming is available within the U.S. only. For help visit www.bet.com betplus help or contact support bet.plus. Terms of Use: https: www.bet.com betplus terms of use.html The Terms of Use for this app include arbitration for disputes see https: www.bet.plus legal aqgb7j arbitration faqs. Privacy Policy: https: privacy.paramount.com policy Your Privacy Choices: https: privacy.paramount.com app donotsell California Notice: https: privacy.paramount.com en policy additional information us states
874954616,1000600000681036,Groups Control Groups Streaming Apps BetaSeries TV Shows Movies,Entertainment,2014-05-14,2014-05-14,60.53,8,1,0,0,Note: You can t watch nor download your shows and movies with BetaSeries. In 10 years of existence BetaSeries has become your best ally for TV shows: manage your calendar share your latest episodes watched and discover new shows within a one million member community. Features Fill out your series lover profile with all the shows you re watching. Discover new movies and shows to watch very easily. Know what to watch next week with your own episode calendar. Get notified when a new episode or movie is available. Rate and comment your movies shows and episodes. Discover on what SVoD platforms your episodes and movies are available. Stay at the forefront of the TV news thanks to the articles published on the BetaSeries blog. Find inspiration and respond to your friends activity in the news feed. Be part of the community earn badges and experience points. Many other surprises await you on BetaSeries! Customizable notifications Don t want to miss the next Demon Slayer episode or the new House of the Dragon season You can choose to be notified every day on your phone when new episodes are released. About BetaSeries BetaSeries is a movies and shows community. Find it on BetaSeries.com alongside with your fully synchronized account. We are available on social networks if you wish to contact us and share your ideas.
1539971837,0,Groups Control Groups Streaming Apps Binger Find series together,Entertainment,2021-03-24,2021-03-24,44.11,1,0,0,1,FIND SERIES TO BINGE TOGETHER BY SWIPING MATCHING Binger is a fun way of finding TV shows Movies to watch together. Swipe Match Binge together. See the video at: https: binger.app demo PAIR UP Within the app invite someone that you want to binge watch with. SWIPE Each card contains TV shows and movies from your favorite Streaming Services. MATCH When you and your partner swipe right on a show it becomes a match. Your matches are saved on a list so that you can always find them. DISCOVER Watch trailers and get information about new shows and movies. TITLES Titles from the largest streaming services are available sort and filter by the services that you have. Netflix Amazon Video Hulu Apple TV HBO Max Disney This does not include any streaming content. This app does not give you access streaming content. For streaming content subscribe to streaming services. We are not affiliated associated authorized endorsed by or in any way officially connected with the mentioned companies or any of its subsidiaries or its affiliates.
1076985069,1000800000030236,Groups Control Groups Streaming Apps Bounce TV,Entertainment,2016-03-15,2016-03-09,20.42,3,1,0,0,Stream the best in Black entertainment for FREE! Bounce is America s first OTA African American broadcast network dedicated to inspiring empowering and entertaining viewers. Watch full episodes of your favorite Bounce TV series plus movies specials and more.
383925190,1000600000541002,Groups Control Groups Streaming Apps Bravo Live Stream TV Shows,Entertainment,,2010-08-03,127.31,2,1,0,0,Watch all of your favorite Bravo shows straight from the Bravo app! Stream full episodes and live TV from The Real Housewives Below Deck Vanderpump Rules Project Runway Million Dollar Listing AND MUCH MORE. Watch the most recent episodes of your favorite shows or watch live TV with the Bravo app. Catch up with live TV and past seasons anytime anywhere! Live stream TV from your phone or tablet and catch up on the latest seasons of your favorite shows. Get started by signing in with your TV provider cable satellite or digital . The Bravo app supports most TV providers including DirecTV Xfinity Spectrum AT T and Verizon. Sign up for an NBCUniversal Profile within the app using your Google Apple ID or email account and receive three credits to watch shows for free before signing in with your TV provider. Live stream your favorite shows and sync them across all your devices to continue watching right where you left off. Watch now to catch the latest episodes of your favorite shows on the Bravo app today! BRAVO APP FEATURES: Watch Bravo Shows Stream full episodes of your favorite Bravo shows. Watch episodes of The Real Housewives of Potomac and The Real Housewives of Salt Lake City Live stream your favorite shows like Below Deck Watch What Happens Live and so much more! Stream Episodes Your Way Watch episodes of new Bravo shows the day after they air on TV. Watch shows by signing in with your TV provider and access the entire catalog of VOD and live content. Live stream TV and access schedule 24 7. Chromecast and AirPlay compatible! Start episodes in the app and stream to your TV. TV on the go! If you can t finish an episode in one sitting the Bravo app saves your place so you can resume watching later. Watch TV and mark shows as your Favorites for quick access to the latest episodes. NBCUniversal Content Watch NBC shows on demand from the NBCUniversal family of networks including NBC E! USA SYFY Oxygen MSNBC CNBC Universal Kids Universo and Telemundo . Live stream NBCUniversal networks within the app. Watch shows and filter by network and genre while browsing. NBCUniversal Profile Create an NBCUniversal Profile to save shows across all your devices. Live stream your favorite shows and continue where you left off on any device. Watch shows for FREE with three credits when you sign up! COMMENTS OR QUESTIONS Please reach out to iOS nbcuapps.zendesk.com for assistance. Please note: Use of the app is limited to the United States and its territories. Video is accessible via 3G 4G LTE and Wi Fi networks. Data charges may apply. Privacy Policy: https: www.nbcuniversal.com privacy brandA Bravo intake Bravo Your Privacy Choices: Do Not Sell My Personal Information NBCUNIVERSAL MEDIA CA Notice: California Notice NBCUNIVERSAL MEDIA This app features Nielsen s proprietary measurement software which contributes to market research like Nielsen s TV Ratings. Please see https: sites.nielsen.com priv browser us en optout.html for more information To learn more about our digital measurement products and your choices in regard to them please visit Digital Measurement Privacy Statement for more information.
1206838907,1000600000627176,Groups Control Groups Streaming Apps BritBox The Best British TV,Entertainment,2020-11-19,2017-03-07,68.99,1,1,0,1,Excellent TV from the UK that you can t see anywhere else. Vogue Created by BBC and ITV BritBox allows you to stream the biggest collection of British TV all in one place. Choose from a world class library featuring an impressive variety of genres including mysteries dramas comedies lifestyle documentaries and more. Start your free 7 day trial and stream ad free across all your favorite devices. With BritBox you ll get: Weekly premieres including new exclusive series so there s always something to watch Exclusive new seasons of fan favorites like Vera Shetland Grace Silent Witness and more Exciting Original series like Payback The Cleaner The Tower Stonehouse The Confessions of Frannie Langton Karen Pirie and Sister Boniface Mysteries The biggest collection of Agatha Christie anywhere including BritBox s original adaptation of Why Didn t They Ask Evans plus full series of classics like Marple Poirot and much more Download the BritBox app and start streaming today! Please note payment will be charged to your iTunes Account at confirmation of subscription. Contact us at support britbox.com if you are experiencing any issues or have feedback. BritBox Privacy Policy: https: www.britbox.com privacy BritBox Terms of Use: https: www.britbox.com terms and conditions Please also refer to the Terms of Use EULA : https: www.apple.com legal internet services itunes dev stdeula
