app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_description
1439590239,1000600000810270,Alan Mind Daily Journal,Health and Fitness,2019-03-05,2019-01-15,111.42,2.0,1,0,0,Alan Mind will close soon. Insured with Alan Alan Mind will close on December 31 2023. Continue to access our team of psychologists your covered sessions and mental wellbeing support directly in the Alan app. Not insured with Alan Alan Mind will close on April 30 2024. Thank you for trusting us to take care of your mental well being.
1318382054,0,Aloe Bud,Health and Fitness,2018-04-25,2018-04-25,20.07,1.0,0,0,1,Aloe Bud is your self care companion. It is not meant to and should not replace mental health care or the support of loved ones but it is a valuable and free tool to help bridge gaps in making self care as accessible and personal as possible. Aloe Bud gently brings awareness to activities of daily life using encouraging push notifications rather than guilt or shame. Twitch: twitch.tv aloebudgarden X: x.com aloebud Discord: discord.gg QRKpwGz Privacy: aloebud.app privacy Terms of Use: aloebud.app terms of use Whether you re trying to stay hydrated or need reminders to reconnect with loved ones. Check in and reflect on yourself in real time or whenever you need. Aloe Bud should feel casual yet play an important role in your life. Celebrate tiny victories in your personal activity log which can be accessed when you touch the icon at the top. Scroll through recently completed check in s and reflections and look back on your progress day by day. Aloe Bud sends reminders ONLY when you add them and can be set at specific times from daily to weekdays weekends or any other arrangement you can think of. If you would like to enhance your experience and help support our growth we offer in app purchases. They allow you to add as many self care activities check in s journal and activity log entries as well as unlimited customization reminder schedules. Membership options: 1 month 4.99 1 year 49.99 Designed out of the pure necessity of their own mental health journey Aloe Bud creator Serenity Discko searched the App Store for something anything to help with their basic self care. After trying and ignoring countless self care apps and feeling guilty for doing so finding one that met her needs and lifestyle became frustrating. They believed there was no better time to start designing a gentle all in one self care app using their own experiences affinity for pixel art and the needs of their community to bring this simple idea to life. All data remains on your device and is kept there until the app has been deleted from your device. We collect non personal or identify able analytical data to improve your experiences.
1561514228,1000800000217210,Answers Diary Mood Tracker,Health and Fitness,2021-04-07,2021-04-07,33.05,3.0,1,0,1,DIARY WITH LOCK Passcode Fingerprint Face ID Voice recording iCloud synchronization Export to PDF Dark theme and 14 more backgrounds for the diary Font settings Typography Upload photos Book style diary design to make it easier to read and analyze your answers Table of Contents Calendar and Search The data is protected stored on the phone and is not sent anywhere No limit on entries or exercises per day MOOD TRACKER Add your mood and activities Interesting statistics about your mood and activities for the week month and year GUIDED SELF CARE JOURNAL 100 exercises with questions for the diary to reduce stress and anxiety improve sleep increase productivity and enhance awareness. PREMIUM ACCOUNT A premium account unlocks unlimited access to all exercises. There are more than 100 exercises in total and new items every month. Subscription automatically renews unless auto renew is turned off at least 24 hours before the end of the current period. The account will be charged for renewal within 24 hours before the end of the current period and identify the cost of the renewal. For more information please visit the link https: support.apple.com en gb HT202039 Terms of Use: https: answs.com terms.html Privacy Policy: https: answs.com privacy.html
1444781716,1000800000050971,Artful Agenda,Productivity,2019-03-28,2019-03-27,70.55,1.0,1,0,1,Access your calendar anywhere you are. We provide a seamless experience between your mobile phone tablet and computer. What makes Artful Agenda special View all of your calendars in one place! Syncs with major online calendar platforms including Google Apple and Outlook Personalize your pages with artfully curated cover designs and stickers Customize event colors and choose your handwriting font Meal plan daily and weekly and track your water intake Check off cross off monthly weekly and daily goals tasks Create custom daily task note and journaling categories Increase productivity with repeat rollover and snooze task functions plus the ability to assign tasks to certain days Keep track of important information with stylish customizable lists and notes. Stay inspired with daily weekly and monthly quotes tablet and computer versions Compatible with Apple Pencil and tablet styluses! Artful Agenda also offers these important calendar features: Monthly weekly and daily calendar views that are easy to navigate and beautiful to look at Repeat scheduling for events Push notifications for event reminders Shareable calendars Artful Agenda is not just an app on your smart device It s a companion to our amazing computer version accessible via any web browser! Visit app.artfulagenda.com on your laptop or desktop computer and get the ultimate Artful experience. If you have any problems please go to tech support in the top right menu of the app before writing a review. Our goal is to fix any issues in a timely manner to make the Artful experience great for everyone! You can also email us at hello artfulagenda.com. Artful Agenda Subscriptions: Artful Agenda is a subscription based service and we offer a two week free trial because we know you ll love us. Start planning your life in style for less than the cost of many popular paper planners! Payment is charged to your credit card through your iTunes account at the end of your free trial. Subscriptions renew automatically unless you turn off auto renewal in your iTunes Account Settings after purchase or cancel your subscription at least 24 hours prior to the end of the trial or subscription period. View our Terms of Service: https: www.artfulagenda.com terms of service
6447015739,0,Basal AI Personal Journaling,Health and Fitness,2023-04-18,2023-04-18,65.41,1.0,0,0,1,Introducing Basal an AI powered personal journal designed to help you gain insights into your thoughts experiences and emotions while offering an expanded range of therapy modalities and affirmation exercises. Built using state of the art AI language models Basal now offers an even more personalized journaling experience to improve your mental well being. Key Features: Journal your thoughts and experiences: Record your daily thoughts emotions and experiences in a private secure space. Basal s intuitive design and user friendly interface make it easy for anyone to maintain a regular journaling practice. AI powered summaries and insights: After each journal entry Basal s AI analyzes your content and provides a summary from the perspective of a mental health coach. Gain valuable insights into your emotional patterns behavioral triggers and areas of personal growth. Daily personalized prompts: Basal generates a daily journal prompt based on your recent entries encouraging you to reflect on specific aspects of your life and emotions. These prompts are designed to enhance self awareness promote mindfulness and foster personal growth. Explore different therapy modalities: Basal now allows you to try and experience various therapy modalities and philosophies right within the app. Discover new approaches and gain a deeper understanding of yourself as you explore different therapeutic techniques. Practice new approaches with affirmation exercises: Enhance your well being by engaging in affirmation exercises based on any therapy modality of your choice. Develop new habits and perspectives as you practice and internalize positive affirmations tailored to your needs. Plus plan for modalities exploration: Upgrade to our Plus plan and unlock the ability to seamlessly switch between therapy modalities providing you with a comprehensive toolkit to support your mental well being journey. Privacy and security: Your journal entries are protected with encryption ensuring that your personal thoughts and experiences remain private and secure. Basal respects your privacy and never shares your data with third parties. Benefits: Improved mental well being: Regular journaling combined with the exploration of different therapy modalities promotes emotional self awareness stress reduction and a greater sense of well being. Basal s AI powered insights can help you understand and manage your emotions more effectively. Personal growth: By reflecting on your thoughts feelings and experiences and engaging with various therapy modalities Basal encourages introspection and self improvement. The AI generated prompts summaries and affirmation exercises will help you identify patterns and areas of growth empowering you to make positive changes in your life. Accessible mental health support: With Basal you have a virtual mental health coach at your fingertips providing guidance encouragement and an expanded range of therapy modalities. The AI powered insights and affirmation exercises offer an affordable and convenient alternative to traditional therapy and coaching. Download Basal today and embark on a journey of self discovery personal growth and mental wellness. Explore new therapy modalities practice affirmations and unlock the Plus plan to enhance your well being even further.
1462605314,0,Being Me JournalGoalsHabits,Health and Fitness,2019-08-15,2019-08-15,25.82,1.0,0,0,1,I ve never felt motivated to write an app review before! I m feeling more positive and motivated in all areas and I m actually getting things done! Really grateful and highly recommended Being Me! One of thousands of 5 star reviews for Being Me WHAT IS BEING ME In a world that s constantly comparing and pulling us in so many directions Being Me is your place to JUST BE YOU! It s the ONLY app that combines a Journal Goals and Habits into one simple and powerful package. Reflect and deepen your self understanding Track your moods and gain insight Save precious memories including PHOTOS Set goals and make progress Build habits and keep yourself accountable DON T TAKE OUR WORD FOR IT This app saved me from myself! I have way more self awareness and way more self confidence. It has helped me so much and made my days more positive! I highly recommend!! I really love this app! I love tracking my habits and goals and reading the daily quotes that keep my mind focused. The photos are amazingly lovely! One of my gratitudes today was this app itself! This app is a must! It has helped me with my anxiety and depression so much. I was looking for help and didn t know where to turn. Now I do! Thank you!! DESIGNED BY EXPERTS Being Me is based on principles from mindfulness and cognitive behavioral therapy. The exercises follow the journaling practices of celebrities therapists and experts including Oprah Tim Ferris Arianna Huffington and many more. Every part of the app is designed to help you be your best self! BENEFITS Greater self love joy and confidence A private place to store your memories and special moments Stress anxiety relief Better self care Help managing difficult emotions like sadness fear and anger HOW IT WORKS The JOURNAL gives you a variety of ways to reflect. You can follow a guided approach with exercises and fresh daily reflections every day. Or you can choose from a number of freeform entries including memories moods learnings vents and more. The GOALS module is simple. You design goals that are aligned with your life purpose and values. We ll help you check in and stay on track until they re achieved! The HABIT tracker makes it easy to stay accountable. Easily track your progress with simple CHARTS and GRAPHS. Reminders make it easy to remember! PRIVACY We know how important your privacy is. All your data is 100 private to you. We will never sell share or use it in any way. All your data is always encrypted. Plus if you want an additional layer of security add Touch ID or Face ID privacy lock. PREMIUM FEATURES Being Me Premium gives you the ability to add unlimited reflections goals and habits. It is offered as an auto renewing monthly subscription or auto renewing yearly subscription. Payment will be charged to the credit card connected to your iTunes Account when you confirm the initial subscription purchase. Subscriptions automatically renew unless auto renew is turned off at least 24 hours before the end of the current subscription period. Your account will be charged for renewal within 24 hours prior to the end of the current period and the cost of the renewal will be identified. You may manage your subscription and auto renewal may be turned off by going to your Account Settings after the purchase. SAY HELLO We would love to hear from you. Drop us a line anytime at support beingmeapp.com. Terms: https: beingmeapp.com terms of service Privacy Policy: https: beingmeapp.com privacy policy
1016008732,0,BlogIt diary journal blog,Lifestyle,2015-07-17,2015-07-17,97.46,2.0,0,0,1,Discover BlogIt the ultimate iOS app for seamless diary and micro blogging experiences. Designed for individuals passionate about documenting their life s journey BlogIt offers an intuitive platform to effortlessly chronicle your daily adventures. Elevate Your Blogging Journey with BlogIt Instant Posting: Emulate the simplicity of sending a text message to capture life s moments instantly. Your Personal Website: BlogIt grants you a personal digital space enabling easy sharing of your posts with a wider audience. Multimedia Sharing Made Easy: Enrich your posts with images videos YouTube clips and web links bringing your stories to life. Organize Your Content: Utilize our calendar feature for efficient tracking of your articles and mood patterns. Explore the world with a unique map view of your posts. Insightful Analytics: Gain insights into your mood fluctuations over time with our detailed statistics feature. Transform Blogging into a Social Adventure Stay Connected: Never miss updates from your circle. Engage with content through shares likes and comments. Expand Your Network: Discover like minded bloggers and grow your following. Interactive Features: Engage in private conversations monitor your post interactions and enjoy a vibrant community vibe. Why Choose BlogIt User Friendly Design: With its sleek interface BlogIt is designed for immediate content creation eliminating the learning curve. Privacy in Blogging: Write under pseudonyms and control the privacy of your posts ensuring a safe expressive space. Start Today: Overcome the hesitation of beginning a digital journal. BlogIt is here to simplify your blogging journey. Unlock Premium Features with BLOGIT Premium Full Access: Enjoy unrestricted access to all of BlogIt s powerful features. One Time Payment: Subscribe through your iTunes account with a single payment for continuous access. Hassle Free Management: Manage your subscription and auto renewal settings directly from your account settings after purchase. Commitment to Privacy and Quality Your privacy is paramount. Explore our detailed Privacy Policy and Terms Conditions at https: weblogit.co.uk privacy.html and https: weblogit.co.uk cgu.html. Join the BlogIt Community Today! Dive into the world of blogging with ease and creativity. Whether you re documenting daily life sharing insights or exploring new perspectives BlogIt is your go to platform for all things blogging. Get started now and unleash the power of your words. Visit us at https: weblogit.co.uk and transform your blogging experience. PREMIUM SUBSCRIPTION BLOGIT Premium gives access to all the features of the application! The subscription will be billed in a single payment. Payment is made through iTunes account at confirmation of purchase. The subscription will renew automatically within 24 hours before the end of the subscription. Your account will be debited 24 hours before your existing subscription ends at the same price you paid the first time. You can manage your subscription and auto renewal by receiving you in your account settings after purchase. If you pay for your subscription before the trial period expires the remaining free trial period will be forfeited. CGU CGV: https: weblogit.co.uk cgu.html Privacy: https: weblogit.co.uk privacy.html
1475128511,1000600000815322,Bloom CBT Therapy Journal,Health and Fitness,2019-08-13,2019-08-09,95.16,1.0,1,0,1,BLOOM 1 SELF THERAPY APP powered by AI Bloom teaches you to be your own therapist with self guided video classes that help you learn and practice therapy tools techniques designed by leading therapists. Bloom puts a strong emphasis on progress and measuring your mental health with its state of the art mental health assessment Bloom Score as well as the AI powered Daily Mood Tracking Advice. Self Therapy is built on the science of Cognitive Behavioral Therapy and has been designed with leading therapist best selling author Seth Gillihan PhD. And it works: 75 of users feel better after each session. 98 of our users see positive improvements in their lives. Learn tools techniques that help teach skills to manage stress and anxiety improve sleep build better habits foster stronger relationships and improve one s quality of life. HOW DOES BLOOM WORK Bloom is your personalized journey to a healthy state of mind. Bloom combines digital programs guided journaling and emotional analysis to give you a new hyper personalized digital therapy experience. Through guided video classes you will learn new self care practices to cultivate more joy happiness and positivity in your life. Improve your personal well being manage stress anxiety and feed your emotional health. WHERE IS THE CONTENT COMING FROM All our classes are science backed and bring you the latest research in mental health. Every video is designed developed by a leading clinical therapist and best selling author on CBT Seth Gillihan PhD. IS BLOOM SECURE Your safety security are our 1 priorities. All journaling entries are encrypted and saved in the cloud. Nothing is seen by humans. None of your training data is shared with third parties or outside partners. IS BLOOM EFFECTIVE The team at Bloom understand how helpful cognitive behavioral therapy CBT can be for folks who need to improve their mental well being. We focus on teaching about CBT because outside research shows again and again that it the most effective form of therapy to improve mental well being for the vast majority of folks who experience symptoms of mild to moderate anxiety or depression. Studies show that patients can get the benefits of learning CBT techniques without an in person therapist. Bloom gives users the power to learn about mental health in a guided self directed way at their own pace. WHAT USERS SAY Bloom is considered a cheaper and more accessible option: Not everybody has access or can afford a therapist. This is like a therapist in my pocket. Personalized but still private. I love that I can do it at my own time and I don t have to feel awkward talking to a stranger about my life. It s an easy and private discrete thing no one even has to know! WHEN SHOULD I USE CBT CBT can help people with depression by giving you tools to challenge the negative thoughts and override them with more realistic and positive thought processes. CBT is also used to help many more psychological problems. In some cases other forms of therapy used at the same time may be recommended for best results. Self Therapy is best for people with mild to moderate mental health problems. If you experience severe anxiety or depression Bloom can be a great add on to therapy however we do recommend speaking with a professional in severe situations. CONNECT WITH US! We re always keen on getting feedback from you. If you have any questions feel free to reach out to us. Read more about our terms and conditions here: Terms of service: https: www.enjoybloom.com terms Privacy policy: https: www.enjoybloom.com privacy Email us: support enjoybloom.com
6444869248,0,Blue Mood Tracker,Health and Fitness,2023-01-07,2023-01-07,1.82,1.0,0,0,0,Easily track your mental health and mood throughout the day with Blue. It s a simple easy to use beautifully designed app to track moods feelings and other thoughts you have. It features over 15 mood faces 8 colors to choose from and custom feelings. Simple pick a face color and select all of the emotions that apply. Or enter a custom one! Then enter any notes or thoughts you re having. Easily review previous days and track how your mood is changing over time. Blue also features reminders to get notified throughout the day to track your mood. You can enable or disable each time individually and customize when you d like the get reminded.
1491414536,0,Bodhi Smart Journal Chat,Health and Fitness,2020-04-20,2020-04-20,12.59,1.0,0,0,0,Have you ever stopped to notice how much of what goes on in your mind isn t under your own control and how much of your behavior is influenced by those uncontrolled parts Most of it goes by each day unexamined and barely noticed. Much of it causes us stress. But when you start to examine this unknown or pull it apart you can have some truly fulfilling insights and experiences. That s where Bodhi comes in. Almost inevitably you ll find yourself confronting uncomfortable or embarrassing memories and our app helps you organize them relate them and draw insights from them. We can t yet give you the insights but we re here to help you figure it out. We ll store the breadcrumbs so you can find your way back! Key Features: Organize events in your timeline Connect events any way you see fit Our AI powered chatbot helps prompt you to remember Share your timeline with coaches mentors or therapist with our web tools TERMS OF SERVICE: https: bodhibuilder.com terms
