sep=,
From: 2012-02-22,Store: itunes,Cid: 188320,To: 2024-02-22,Ext_id: 6443742539
Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
2024-02-20T00:28:07,6443742539,Freeform,us,en,1.1,AlienWink👽,3,Can’t do layers,"I can’t do layers or make a automatic shape a different color

3.5

It’s fun",,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10958057434,https://appfollow.io/app/74039/review/244690218?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690218
2024-02-19T23:18:27,6443742539,Freeform,us,en,1.1,Sloths69695,3,Ok,I think it should have a paint bucket so that you can tap the thing that you want to fully color in,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10957902488,https://appfollow.io/app/74039/review/244690219?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690219
2024-02-19T22:41:59,6443742539,Freeform,us,en,1.1,Duolingo Username,5,Freeform Review,This website is amazing!,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10957820826,https://appfollow.io/app/74039/review/244690220?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690220
2024-02-19T18:35:22,6443742539,Freeform,us,en,1.1,RRPR,3,No Dark Mode,"It is disappointing that it doesn’t have dark mode for the pages. Too hard on my eyes and when I’m late at night writing it bothers those around me. Something else that’s not good is that you can’t group the documents into folders. I can’t use it because of these two things, but it seems like a good app.",,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10957197346,https://appfollow.io/app/74039/review/244690221?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690221
2024-02-19T18:28:58,6443742539,Freeform,ca,en,1.1,Vamp2680,5,Silver,Nice,,,,,,,,,2024-02-22T02:32:37,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10957178881,https://appfollow.io/app/74039/review/244689260?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244689260
2024-02-19T17:46:16,6443742539,Freeform,us,en,1.1,Emmalyn James,5,AMAZING 🤩,So easy to use easy for making wallpapers and editing it’s great!,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10957055329,https://appfollow.io/app/74039/review/244690222?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690222
2024-02-19T17:39:13,6443742539,Freeform,gh,en,1.1,Kat_girl1628,5,Wow,Love this platform,,,,,,,,,2024-02-22T02:32:32,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10957034452,https://appfollow.io/app/74039/review/244688782?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244688782
2024-02-19T16:54:50,6443742539,Freeform,us,en,1.1,Name:elif nickname:Eli,5,I love this!✨,I love to draw because it just lets me expand my creativity,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10956900151,https://appfollow.io/app/74039/review/244690223?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690223
2024-02-19T16:04:55,6443742539,Freeform,us,en,1.1,cekuhnen,3,Great promise but feels like a Google Product,"Google is notorious for not fully developing their apps.

Freeform is the same.

The MacOS navigation experience is a disaster. Why Apple?

I first thought that using Freeform to organize project ideas and collect data would be a great idea between iPhone and Mac 

But I went back to use Notes and Miro app.

I also noticed how inconsistent Freeform is with capturing/saving shared data like website URLs images etc.

And at times even loosing those.

Not really a good application to be honest to compete.

Fine for doodling but not more.

I work as a designer and teach university level and thus expect a product to do at least the basics.",,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10956742156,https://appfollow.io/app/74039/review/244690224?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690224
2024-02-19T15:24:02,6443742539,Freeform,in,en,1.1,Arvind shahi,5,Best ever app I see,Best app in the world,,,,,,,,,2024-02-22T02:32:43,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10956610649,https://appfollow.io/app/74039/review/244689728?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244689728
2024-02-19T06:54:47,6443742539,Freeform,us,en,1.1,Rhamilton6615,5,I’m sorry if you got my judge,You’re better than the game I played which is called don’t get you eliminated. It’s on Roblox. I hate it so much. Tell me 11 days until my birthday and it hurt my feelings. It was crying so much.😭😭😭😭😭😭😭😭😭😭😭😭,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10955263679,https://appfollow.io/app/74039/review/244690226?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690226
2024-02-19T04:05:34,6443742539,Freeform,us,en,1.1,MAKEYOURAPPWORK,1,Recently updated and ruined old files,This app recently uploaded. My old boards all have issues with each tool I used on them. From the opacity to the actual texture of each tool. It’s really a shame that it even updated old boards. I can’t event preview what they used to look like and now several of my boards are ruined. No longer legible  and other issues due to this update. I can’t revert my files to older versions either. Disappointing.,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10954894515,https://appfollow.io/app/74039/review/244690228?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690228
2024-02-19T02:56:31,6443742539,Freeform,us,en,1.1,SHATIYAH,1,Laggy,Idk what's wrong with my app but it is very laggy.,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10954730536,https://appfollow.io/app/74039/review/244690229?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690229
2024-02-19T02:19:50,6443742539,Freeform,us,en,1.1,Hoezzz😎😎🥸🥸,5,AMAZINgGgG,Amazing that’s all I can say😫😩🤩,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10954639911,https://appfollow.io/app/74039/review/244690230?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690230
2024-02-18T23:28:56,6443742539,Freeform,ca,en,1.1,Help me 🫥😑🫥,5,How?,I can’t get rid of my bords I am running out of storage,,,,,,,,,2024-02-22T02:32:37,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10954242740,https://appfollow.io/app/74039/review/244689261?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244689261
2024-02-18T23:07:12,6443742539,Freeform,us,en,1.1,Easiussa,5,Freedom,This is the best app .,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10954194806,https://appfollow.io/app/74039/review/244690232?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690232
2024-02-18T22:24:07,6443742539,Freeform,us,en,1.1,Love alikahabel,5,Love it,And can brow and do more,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10954098531,https://appfollow.io/app/74039/review/244690233?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690233
2024-02-18T21:55:04,6443742539,Freeform,us,en,1.1,DFIT18,4,It’s amazing,"I think it’s such a fun game to use to make flyers and print some but not a good game or thing for a bad move around with pictures. It’s pretty bad but pretty good too so it’s a mixed feeling but you should totally use it.

Sincerely, MADALYN",,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10954031821,https://appfollow.io/app/74039/review/244690234?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690234
2024-02-18T21:41:40,6443742539,Freeform,us,en,1.1,Roe Storm,5,The best app ever,This app will be the best app ever invented by: Eric via. Roe is a great choice for you as a young woman who wants to be a better person in your life. So thank you for buying me.,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10954000708,https://appfollow.io/app/74039/review/244690235?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690235
2024-02-18T20:20:25,6443742539,Freeform,us,en,1.1,I’m for it,5,So amazing,I swear this is so fun there is so many abilities and things to do 🩷🩷,,,,,,,,,2024-02-22T02:32:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10953800647,https://appfollow.io/app/74039/review/244690236?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690236
2024-02-18T20:08:15,6443742539,Freeform,us,en,1.1,Salpicó m,4,Entires,S,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10953769455,https://appfollow.io/app/74039/review/244695034?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695034
2024-02-18T18:33:58,6443742539,Freeform,us,en,1.1,360🦋🦋🦋,4,Free form,Free form is cool but it gets a little boring when you’re on it.,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10953510262,https://appfollow.io/app/74039/review/244695035?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695035
2024-02-18T18:18:02,6443742539,Freeform,us,en,1.1,Top cheerleader,1,Anonymous,Great,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10953463924,https://appfollow.io/app/74039/review/244695036?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695036
2024-02-18T10:55:08,6443742539,Freeform,am,en,1.1,Zara Baghdasaryan’s,5,Were good,Wow,,,,,,,,,2024-02-22T02:32:24,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10952095860,https://appfollow.io/app/74039/review/244688322?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244688322
2024-02-18T08:53:13,6443742539,Freeform,ph,en,1.1,Overflownnnn,4,Folder,Would be nice to be able to categorize notes into folders :),,,,,,,,,2024-02-22T02:32:47,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10951793672,https://appfollow.io/app/74039/review/244690099?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690099
2024-02-18T07:49:08,6443742539,Freeform,ph,en,1.1,please add folders,2,There should be folders for boards,"I use freeform for taking notes in maths class and it’s very helpful, but it would be great if there was a way to organize boards into specific folders. I have 20+ boards for different math concepts in different subjects (trigonometry, algebra, calculus) for different tests and it would be very nice to have been able to organize my boards for each subject rather than just have it all by recents.",,,,,,,,,2024-02-22T02:32:47,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10951639187,https://appfollow.io/app/74039/review/244690100?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690100
2024-02-18T05:40:21,6443742539,Freeform,us,en,1.1,Poopy butthole the third jr,1,Poopy,Poopy,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10951348454,https://appfollow.io/app/74039/review/244695037?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695037
2024-02-18T05:33:02,6443742539,Freeform,ru,en,1.1,Kelmyan,5,Nice app,It is a very nice app! It's easy to study and easy to work with this stuff.,,,,,,,,,2024-02-22T02:32:52,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10951331999,https://appfollow.io/app/74039/review/244690357?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244690357
2024-02-18T04:39:56,6443742539,Freeform,us,en,1.1,Yrjaens,3,Down to 3 stars.,"Since Notability basically disabled their art functions in 2023, I have been using and enjoying Freeform. A couple of issues, though, and one problem. I do some cartooning, and would like to see a “thought cloud” included in the Shapes tool. A parallelogram and trapezoid would also be useful, or the ability to modify the rectangle. It would also be useful to have “hollow” shapes (ie, outlines that would show against the whit background). PROBLEM: From time to time the program simply stops working. It closes down and essentially shuts down the phone. At first this was sporadic and didn’t even rise to the level of annoyance, but it is happening more and more often. I have deleted and reinstalled the app; hoping this will have some effect.

It’s less than a month since I wrote the review above.  I have severely reduced the number of boards I use, and the volume of content—and the problem is becoming well nigh intolerable.  I’ve reduced my rating from 4 stars to 3, and by the time it reaches 2 I will be gone. I seriously CAN live without a drawing app.",,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10951211604,https://appfollow.io/app/74039/review/244695038?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695038
2024-02-18T03:35:25,6443742539,Freeform,us,en,1.1,Slay Queen88,5,Best app ever,"I love this app, and find it useful for making homemade memes, and love how easy it is to use. Keep doing things similar to this because I quite enjoy it",,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10951057885,https://appfollow.io/app/74039/review/244695039?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695039
2024-02-18T02:23:59,6443742539,Freeform,us,en,1.1,Minimim and Lai Lai,5,This game,This game inspires me every time a play this game.it’s a wonderful game this game is the best game in the world,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10950877674,https://appfollow.io/app/74039/review/244695041?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695041
2024-02-18T01:49:21,6443742539,Freeform,us,en,1.1,Wolfcraftaxe,5,Really awesome!!!,"But, I wish to see more markers and a colored pencil mode. I also wish to be able to change the background color too. But besides that great game! I made awesome creations! 👍🏼",,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10950789658,https://appfollow.io/app/74039/review/244695042?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695042
2024-02-18T01:23:33,6443742539,Freeform,us,en,1.1,Nice game TOP THREE!!,4,Yes it’s great,"I love free form it is accessible and fun, it has great inserting, drawling functionality, and so much more. The only reason I made it a 4 star was because every once and a while it will stop working. And I know that it is not my phone because I have another device and it does the same thing. But overall it AMAZING 💜",,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10950725830,https://appfollow.io/app/74039/review/244695043?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695043
2024-02-18T00:35:56,6443742539,Freeform,us,en,1.1,Shrubbygurl390,5,Why FREEFORM is a great app.,Freeform gives a chance to express feelings.,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10950610291,https://appfollow.io/app/74039/review/244695044?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695044
2024-02-18T00:25:14,6443742539,Freeform,us,en,1.1,I AM ZZZ,5,Awsome for drawing,I like using this to draw because there is sooooo many options so yeh I recommend,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10950584987,https://appfollow.io/app/74039/review/244695045?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695045
2024-02-18T00:15:40,6443742539,Freeform,us,en,1.1,"nothing !,",5,?,How do you delete a board,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10950561885,https://appfollow.io/app/74039/review/244695046?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695046
2024-02-17T21:42:28,6443742539,Freeform,us,en,1.1,Needs art,1,Not enjoying,I was expecting a more flexible app. Not much to play with or much options.,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10950205844,https://appfollow.io/app/74039/review/244695047?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695047
2024-02-17T21:27:17,6443742539,Freeform,us,en,1.1,😉katie,5,Freeform,"A wonderful app to create designs of all sorts! I currently have a design called ‘Checkers(Boredom)’, if you couldn’t tell, it’s for boredom. Anyways I would definitely recommend!!!

With Love, Your Best Reviewer 

P.S. Write your review so others can see your opinion too!!! ❤️❤️❤️",,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10950169007,https://appfollow.io/app/74039/review/244695048?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695048
2024-02-17T20:02:40,6443742539,Freeform,us,en,1.1,Thangyen,3,Need build-in mind map for swift visual board creation,"It would be nice if the app has build in chart and table options. This feature would not only enhance efficiency but also provide users with a dynamic tool for visualizing their thoughts and ideas quickly. Users can freely post various content on the infinite board or choose a swift chart creation option. This results in a more convenient and efficient approach to organizing and streamlining content, further enhancing Freeform’s versatility and user-friendliness.",,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10949954910,https://appfollow.io/app/74039/review/244695049?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695049
2024-02-17T19:09:14,6443742539,Freeform,us,en,1.1,The favorite rider,5,10 out of 10,The only reason why we don’t get the same thing from you and your friends in this game,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10949809718,https://appfollow.io/app/74039/review/244695050?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695050
2024-02-17T18:20:18,6443742539,Freeform,us,en,1.1,Audra way way,4,Lets me draw good.,Thank you for makeing this app for my iPad I love it!,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10949669794,https://appfollow.io/app/74039/review/244695051?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695051
2024-02-17T17:25:26,6443742539,Freeform,us,en,1.1,🖼️🧸,5,I love this!,"This is a great app and I have made lots of drawings. You can draw whatever you want in the app! If I could rate it 200 stars, I would.",,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10949504089,https://appfollow.io/app/74039/review/244695052?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695052
2024-02-17T15:45:56,6443742539,Freeform,us,en,1.1,Terry Head,1,FROZEN,The app freezes up! Where’s the support? I am just very disappointed.,,,,,,,,,2024-02-22T02:38:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10949180082,https://appfollow.io/app/74039/review/244695053?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244695053
2024-02-17T15:23:24,6443742539,Freeform,in,en,1.1,Atul s shitole,5,Nice,Job,,,,,,,,,2024-02-22T02:32:43,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/6443742539/ios/ratingsResponses?reviewId=10949103881,https://appfollow.io/app/74039/review/244689729?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565764?review_id=244689729
