ngram,frequency
"('phòng', 'hát')",8
"('price', 'usd')",8
"('quality', 'voice')",8
"('record', 'directly')",8
"('record', 'pro')",8
"('sample', 'rate')",8
"('sing', 'king')",8
"('sound', 'quality')",8
"('subscription', 'allowed')",8
"('subscription', 'options')",8
"('text', 'convert')",8
"('text', 'converter')",8
"('thu', 'âm')",8
"('transcribe', 'recordings')",8
"('via', 'email')",8
"('video', 'files')",8
"('voice', 'message')",8
"('without', 'internet')",8
"('âm', 'nhạc')",8
"('accurate', 'transcription')",7
"('add', 'new')",7
"('add', 'notes')",7
"('advanced', 'ai')",7
"('ai', 'powered')",7
"('allows', 'record')",7
"('another', 'app')",7
"('app', 'designed')",7
"('auto', 'renewable')",7
"('camera', 'roll')",7
"('chuyên', 'nghiệp')",7
"('credit', 'card')",7
"('deaf', 'hard')",7
"('dictation', 'app')",7
"('drive', 'dropbox')",7
"('e', 'mail')",7
"('ed', 'sheeran')",7
"('editing', 'tools')",7
"('end', 'subscription')",7
"('facebook', 'https')",7
"('favorite', 'song')",7
"('fi', 'file')",7
"('files', 'computer')",7
"('friendly', 'interface')",7
"('hard', 'hearing')",7
"('high', 'accuracy')",7
"('hit', 'songs')",7
"('intuitive', 'interface')",7
"('karaoke', 'party')",7
"('karaoke', 'singing')",7
"('key', 'points')",7
"('live', 'transcription')",7
"('lock', 'screen')",7
"('meetings', 'lectures')",7
"('messages', 'text')",7
"('midi', 'mp')",7
"('mono', 'stereo')",7
"('monthly', 'yearly')",7
"('mp', 'format')",7
"('mp', 'g')",7
"('music', 'lovers')",7
"('olympus', 'dictation')",7
"('phone', 'call')",7
"('pitch', 'speed')",7
"('playback', 'background')",7
"('policy', 'terms')",7
"('premium', 'features')",7
"('premium', 'subscription')",7
"('price', 'subscription')",7
"('professional', 'voice')",7
"('purchase', 'terms')",7
"('quality', 'sound')",7
"('quickly', 'find')",7
"('r', 'b')",7
"('record', 'meetings')",7
"('recorder', 'record')",7
"('recording', 'background')",7
"('recordings', 'different')",7
"('renewal', 'going')",7
"('renewal', 'turned')",7
"('send', 'audio')",7
"('sing', 'sharp')",7
"('singing', 'machine')",7
"('slow', 'fast')",7
"('state', 'art')",7
"('stereo', 'recording')",7
"('stop', 'recording')",7
"('store', 'matrix')",7
"('subscription', 'free')",7
"('subscription', 'year')",7
"('supports', 'languages')",7
"('text', 'application')",7
"('text', 'audio')",7
"('text', 'software')",7
"('transcribed', 'text')",7
"('trò', 'chuyện')",7
"('tính', 'năng')",7
"('unlimited', 'audio')",7
"('using', 'voice')",7
"('video', 'audio')",7
"('việt', 'nam')",7
"('vocal', 'range')",7
"('vui', 'vẻ')",7
"('wav', 'format')",7
"('weekly', 'monthly')",7
"('wifi', 'connection')",7
"('words', 'written')",7
"('written', 'text')",7
"('yearly', 'subscription')",7
"('노래', '부르기')",7
"('access', 'full')",6
"('account', 'subscription')",6
"('across', 'devices')",6
"('ad', 'free')",6
"('ai', 'transcribe')",6
"('app', 'pro')",6
"('around', 'world')",6
"('audio', 'editor')",6
"('audio', 'movie')",6
"('audio', 'records')",6
"('audio', 'transcription')",6
"('ca', 'hát')",6
"('cloud', 'drives')",6
"('cloud', 'storage')",6
"('compatible', 'external')",6
"('convert', 'recordings')",6
"('convert', 'speech')",6
"('cung', 'cấp')",6
"('cut', 'voice')",6
"('các', 'bạn')",6
"('cập', 'nhật')",6
"('determines', 'equivalent')",6
"('dictation', 'speech')",6
"('direct', 'recording')",6
"('directly', 'app')",6
"('display', 'recording')",6
"('download', 'free')",6
"('duration', 'subscription')",6
"('easily', 'share')",6
"('easy', 'share')",6
"('echo', 'reverb')",6
"('email', 'recordings')",6
"('end', 'free')",6
"('enjoy', 'karaoke')",6
"('equal', 'value')",6
"('equivalent', 'subscription')",6
"('external', 'sound')",6
"('family', 'friends')",6
"('fast', 'easy')",6
"('favorite', 'artists')",6
"('favourite', 'songs')",6
"('features', 'record')",6
"('features', 'sing')",6
"('features', 'voice')",6
"('file', 'format')",6
"('files', 'using')",6
"('forfeited', 'purchase')",6
"('free', 'songs')",6
"('googledrive', 'onedrive')",6
"('group', 'transcribe')",6
"('https', 'sitesgooglecom')",6
"('hát', 'yêu')",6
"('hâm', 'mộ')",6
"('ios', 'devices')",6
"('journalists', 'anyone')",6
"('karaoke', 'player')",6
"('karaoke', 'sing')",6
"('karaoke', 'tracks')",6
"('language', 'detection')",6
"('languages', 'dialects')",6
"('lectures', 'meetings')",6
"('main', 'features')",6
"('make', 'friends')",6
"('manage', 'cancel')",6
"('manage', 'subscription')",6
"('matrix', 'determines')",6
"('meeting', 'notes')",6
"('memos', 'text')",6
"('messages', 'facebook')",6
"('month', 'subscription')",6
"('movie', 'clip')",6
"('mp', 'file')",6
"('mp', 'mp')",6
"('multiple', 'audio')",6
"('multiple', 'recordings')",6
"('notes', 'voice')",6
"('one', 'click')",6
"('one', 'touch')",6
"('pc', 'using')",6
"('per', 'month')",6
"('playback', 'support')",6
"('quality', 'recording')",6
"('quality', 'recordings')",6
"('quickly', 'easily')",6
"('record', 'playback')",6
"('recorder', 'voice')",6
"('recording', 'file')",6
"('recording', 'formats')",6
"('recording', 'high')",6
"('recording', 'support')",6
"('recording', 'unlimited')",6
"('recording', 'using')",6
"('records', 'add')",6
"('renew', 'unless')",6
"('renewing', 'subscription')",6
"('saving', 'time')",6
"('security', 'privacy')",6
"('settings', 'app')",6
"('share', 'audio')",6
"('share', 'export')",6
"('sharing', 'support')",6
"('sheet', 'music')",6
"('simple', 'user')",6
"('sing', 'record')",6
"('sing', 'songs')",6
"('single', 'tap')",6
"('sitesgooglecom', 'view')",6
"('songs', 'choose')",6
"('sound', 'module')",6
"('subscription', 'auto')",6
"('subscription', 'month')",6
"('subscription', 'service')",6
"('support', 'sending')",6
"('text', 'text')",6
"('thousands', 'songs')",6
"('thế', 'giới')",6
"('time', 'effort')",6
"('tj', '금영')",6
"('transfer', 'files')",6
"('trim', 'recordings')",6
"('trực', 'tuyến')",6
"('unlimited', 'length')",6
"('upload', 'audio')",6
"('us', 'app')",6
"('us', 'facebook')",6
"('value', 'apple')",6
"('via', 'bluetooth')",6
"('video', 'filters')",6
"('video', 'messages')",6
"('voice', 'input')",6
"('voice', 'typing')",6
"('voice', 'video')",6
"('với', 'bạn')",6
"('want', 'record')",6
"('want', 'sing')",6
"('wav', 'pcm')",6
"('aac', 'wav')",5
"('access', 'thousands')",5
"('account', 'automatically')",5
"('accurate', 'reliable')",5
"('aifc', 'wav')",5
"('allows', 'users')",5
"('alon', 'dictaphone')",5
"('anywhere', 'anytime')",5
"('app', 'let')",5
"('app', 'offers')",5
"('app', 'settings')",5
"('app', 'uses')",5
"('apply', 'effects')",5
"('audio', 'go')",5
"('audio', 'notes')",5
"('audio', 'playback')",5
"('auto', 'renews')",5
"('automatically', 'charged')",5
"('automatically', 'renewed')",5
"('automatische', 'verlängerung')",5
"('best', 'quality')",5
"('built', 'mic')",5
"('cancel', 'subscriptions')",5
"('captioning', 'deaf')",5
"('capture', 'every')",5
"('change', 'playback')",5
"('cho', 'bạn')",5
"('chất', 'lượng')",5
"('chọn', 'bài')",5
"('conditions', 'https')",5
"('convert', 'spoken')",5
"('copy', 'paste')",5
"('các', 'bài')",5
"('cùng', 'hát')",5
"('dark', 'mode')",5
"('de', 'notes')",5
"('del', 'período')",5
"('design', 'makes')",5
"('die', 'automatische')",5
"('different', 'clouds')",5
"('directly', 'mp')",5
"('dua', 'lipa')",5
"('easy', 'navigation')",5
"('easy', 'record')",5
"('edit', 'text')",5
"('email', 'messages')",5
"('en', 'terms')",5
"('enjoy', 'singing')",5
"('even', 'easier')",5
"('even', 'noisy')",5
"('fast', 'play')",5
"('features', 'transcribe')",5
"('find', 'favorite')",5
"('find', 'recordings')",5
"('format', 'support')",5
"('friends', 'family')",5
"('ftp', 'server')",5
"('full', 'control')",5
"('full', 'potential')",5
"('för', 'att')",5
"('get', 'access')",5
"('get', 'text')",5
"('giúp', 'bạn')",5
"('giọng', 'ca')",5
"('hát', 'song')",5
"('hỗ', 'trợ')",5
"('important', 'information')",5
"('improve', 'singing')",5
"('invite', 'friends')",5
"('k', 'pop')",5
"('karaoke', 'free')",5
"('karaoke', 'pro')",5
"('la', 'renovación')",5
"('lectures', 'interviews')",5
"('like', 'star')",5
"('live', 'karaoke')",5
"('makes', 'easy')",5
"('many', 'languages')",5
"('media', 'files')",5
"('medium', 'high')",5
"('memos', 'voice')",5
"('mobile', 'app')",5
"('mp', 'aifc')",5
"('need', 'help')",5
"('như', 'một')",5
"('offline', 'mode')",5
"('pause', 'resume')",5
"('pcm', 'formats')",5
"('pdf', 'txt')",5
"('pop', 'rock')",5
"('powerful', 'features')",5
"('pro', 'subscription')",5
"('purchase', 'cancellation')",5
"('record', 'background')",5
"('record', 'save')",5
"('recorded', 'files')",5
"('recorder', 'iphone')",5
"('recording', 'application')",5
"('recording', 'easy')",5
"('recording', 'experience')",5
"('recording', 'files')",5
"('recording', 'format')",5
"('recording', 'one')",5
"('recording', 'professional')",5
"('recording', 'studio')",5
"('recordings', 'save')",5
"('recordings', 'share')",5
"('recordings', 'transcripts')",5
"('renewal', 'subscription')",5
"('save', 'recording')",5
"('save', 'share')",5
"('share', 'personal')",5
"('share', 'recording')",5
"('sharing', 'audio')",5
"('sing', 'free')",5
"('sing', 'song')",5
"('sing', 'way')",5
"('singing', 'along')",5
"('singing', 'experience')",5
"('singing', 'karaoke')",5
"('singing', 'voice')",5
"('song', 'catalog')",5
"('songs', 'artists')",5
"('songs', 'available')",5
"('subscribe', 'unlimited')",5
"('subscription', 'day')",5
"('subscription', 'plan')",5
"('support', 'audio')",5
"('support', 'bluetooth')",5
"('supported', 'audio')",5
"('supported', 'formats')",5
"('supports', 'multiple')",5
"('take', 'meeting')",5
"('taylor', 'swift')",5
"('text', 'effortlessly')",5
"('text', 'features')",5
"('text', 'transcription')",5
"('time', 'limit')",5
"('times', 'want')",5
"('touch', 'recording')",5
"('toả', 'sáng')",5
"('tracks', 'midi')",5
"('transcriber', 'app')",5
"('transcribing', 'audio')",5
"('transcription', 'process')",5
"('translate', 'audio')",5
"('twitter', 'whatsapp')",5
"('tài', 'năng')",5
"('unlimited', 'call')",5
"('upload', 'download')",5
"('upload', 'recordings')",5
"('usb', 'cable')",5
"('use', 'privacy')",5
"('using', 'built')",5
"('via', 'apple')",5
"('video', 'recording')",5
"('voice', 'changer')",5
"('voice', 'effects')",5
"('voice', 'recognition')",5
"('want', 'use')",5
"('wav', 'audio')",5
"('weekly', 'subscription')",5
"('year', 'subscription')",5
"('áudio', 'em')",5
"('금영', '노래방')",5
"('기능', '제공')",5
"('위한', '목적')",5
