sep=,
From: 2012-02-22,Store: itunes,Cid: 188320,To: 2024-02-22,Ext_id: 1514844618
Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
2024-02-19T07:01:26,1514844618,Translate,us,en,1.2.3,Sweetest dew,2,Bad,Constantly not working saying there is no internet and no pin yin for Chinese,,,,,,,,,2024-02-20T21:14:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10955278015,https://appfollow.io/app/3740/review/244335593?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244335593
2024-02-19T00:34:18,1514844618,Translate,us,en,1.2.3,Moonleaf-a GIRL,3,Needs more languages,My friends and family sometimes write in Hebrew to each other and since I’m not fluent I don’t always know what they are saying and I rely on this app but it doesn’t have Hebrew and I told some people and they also have languages that they use that aren’t on here. Other then that I think this app is good when your stuck in a situation that needs translation. It just needs more languages.,,,,,,,,,2024-02-20T09:20:30,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10954389229,https://appfollow.io/app/3740/review/244239324?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244239324
2024-02-18T20:53:39,1514844618,Translate,us,en,1.2.3,Poop gh,1,Butt,The butt hole,,,,,,,,,2024-02-20T09:20:30,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10953884560,https://appfollow.io/app/3740/review/244239325?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244239325
2024-02-18T20:19:08,1514844618,Translate,us,en,1.2.3,deejay killmoney,1,Apple why pretend….,Apparently you really don’t care about this app…it is so terrible that only cuss words can describe how truly awful this app is im sure you you are fully aware …. Or do you you ignore this truth as well!! Fix it or kill this application,,,,,,,,,2024-02-20T09:20:30,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10953797392,https://appfollow.io/app/3740/review/244239326?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244239326
2024-02-18T18:59:00,1514844618,Translate,us,en,1.2.3,Ma'DamMink,1,Update Languages,There needs to be Haitian Creole added to the list of languages to translate,,,,,,,,,2024-02-20T09:20:30,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10953581621,https://appfollow.io/app/3740/review/244239327?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244239327
2024-02-18T09:43:02,1514844618,Translate,at,en,1.2.3,RoyoVeji,1,Request for urgent renewal,"Again an Apple iApp deficient, poor performance of its own brand.

No text is permanently displayed when the translation is used for the first time and then knows how to download the language again.

Translator, does not replace the text in Appel's in-house e-mail app, it must be copied, removed and inserted order via this cumbersome and complicated way... BUUUUHHHH 🙄🙄🙄 sad ...",,,,,,,,,2024-02-20T03:51:12,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10951916788,https://appfollow.io/app/3740/review/244178514?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244178514
2024-02-18T08:28:07,1514844618,Translate,be,en,1.2.3,Pitiguane,1,Frozen,"App frozen. I cannot download languages and I cannot translate neither 
Disappointing really!!! 😣",,,,,,,,,2024-02-20T03:51:11,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10951732503,https://appfollow.io/app/3740/review/244178506?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244178506
2024-02-18T05:41:42,1514844618,Translate,us,en,1.2.3,Ken Leday,1,Wrong things,Gives you different signs of what you say,,,,,,,,,2024-02-19T21:12:39,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10951351384,https://appfollow.io/app/3740/review/244153300?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244153300
2024-02-17T15:44:24,1514844618,Translate,us,en,1.2.3,EA8907,2,App is unstable,The app randomly fails to work either requesting you download languages multiple times per day or failing to translate or crashing. It’s good when it works but it only works sporadically. A translation app needs to be stable all the time.,,,,,,,,,2024-02-18T22:14:05,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10949175003,https://appfollow.io/app/3740/review/244044131?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244044131
2024-02-17T09:48:32,1514844618,Translate,th,en,1.2.3,MParin,2,Add picture to translation failed,It didn’t work but Google always good. Please fix it.,,,,,,,,,2024-02-19T03:50:22,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10948105752,https://appfollow.io/app/3740/review/244061287?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244061287
2024-02-17T09:21:40,1514844618,Translate,de,en,1.2.3,King I 8,5,Coole App,Coole App,,,,,,,,,2024-02-18T22:14:05,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10948039674,https://appfollow.io/app/3740/review/244044133?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=244044133
2024-02-16T17:02:20,1514844618,Translate,us,en,1.2.3,Polochic36,5,Confirmed by an Italian,"This app has been helping me speak Italian while I use Duolingo to learn it. If I want to say something but haven’t learned one of the words yet I will put in the English and then see the translation, but if something seems contrary to what I’ve learned in Duolingo or have questions I will confer with my Italian friend. Not once has she told me the translation was wrong. In fact she explains why it’s correct even if it doesn’t make sense to me.

I’m surprised by all the low star reviews here. Especially the one that complained that his translation of tofu in Korean came back as bean curd… ya know, considering tofu is… bean curd. 🙄

Maybe we shouldn’t bite the hand that feeds us, it’s not even a paid app. And as far as languages go, when I wanted to learn Arabic Duolingo didn’t offer it, but I didn’t write them a bad review, I submitted a request for it. About a year later they had it available and I was thrilled. Don’t be afraid to ask for what you want, rather than complain about it.",,,,,,,,,2024-02-18T01:14:53,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10945676498,https://appfollow.io/app/3740/review/243980792?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243980792
2024-02-16T09:45:21,1514844618,Translate,gb,en,1.2.3,Tell some,5,Love it! Fun app,I have some ancestors who speak a different language and also there is a scale of languages and you learn in like 2 months plus you can copy paste it from the app translate and send it to your family isn’t that cool?,,,,,,,,,2024-02-18T01:14:48,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10944389518,https://appfollow.io/app/3740/review/243980714?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243980714
2024-02-15T22:22:51,1514844618,Translate,fi,en,1.2.3,Tipste,5,Awesome,Really great app! Has the most IMPORTANT languages!,,,,,,,,,2024-02-17T19:42:57,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10942851053,https://appfollow.io/app/3740/review/243976472?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243976472
2024-02-15T18:43:15,1514844618,Translate,lv,en,1.2.3,Anna amelija,1,So bad,"It doesn’t even have all the languages in it , plus you have to download them. I rather use googles translator",,,,,,,,,2024-02-17T12:08:23,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10942322674,https://appfollow.io/app/3740/review/243917309?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243917309
2024-02-15T05:51:34,1514844618,Translate,in,en,1.2.3,Alokdeep,1,Please add Hindi and other Indian Languages as well.,Please add Hindi and other Indian Languages as well.,,,,,,,,,2024-02-17T12:08:24,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10940264533,https://appfollow.io/app/3740/review/243917316?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243917316
2024-02-14T23:46:51,1514844618,Translate,fi,en,1.2.3,Chekkonen🦄,5,What’s wrong with you?,"Not sure why everyone keeps complaining about languages. This app languages are what they are and for this app it is enough. Because you can translate text, voice and conversations into supported languages. And everyone should know that Finnish siri is terrible. Haven’t seen any app with good spoken Finnish. So suck it up and change to another app.",,,,,,,,,2024-02-16T11:40:32,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10939440542,https://appfollow.io/app/3740/review/243679389?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243679389
2024-02-14T16:41:05,1514844618,Translate,us,en,1.2.3,ferret968745,1,Glitching,Ever since a certain iOS update it’s been on my Home Screen moving back and forth like I’m trying to edit my home screen.  I’ve tried everything to get it to stop but it will not.,,,,,,,,,2024-02-15T23:14:57,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10938406822,https://appfollow.io/app/3740/review/243595242?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243595242
2024-02-14T07:19:22,1514844618,Translate,us,en,1.2.3,Ogsrtv,2,Problem,Why can’t I copy my text and paste it,,,,,,,,,2024-02-15T23:14:57,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10936869714,https://appfollow.io/app/3740/review/243595243?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243595243
2024-02-13T23:27:25,1514844618,Translate,us,en,1.2.3,rinix.,1,not enough language options,add czech please,,,,,,,,,2024-02-15T10:43:11,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10935813253,https://appfollow.io/app/3740/review/243484667?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243484667
2024-02-13T21:44:23,1514844618,Translate,bg,en,1.2.3,KirecaMusic,2,Please add Bulgarian language.,Too limited choice of languages... Please add Bulgarian!,,,,,,,,,2024-02-15T11:40:56,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10935587543,https://appfollow.io/app/3740/review/243500346?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243500346
2024-02-13T19:04:21,1514844618,Translate,ca,en,1.2.3,billiamchi,1,Empty output,Does not translate at all.,,,,,,,,,2024-02-15T01:14:54,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10935198279,https://appfollow.io/app/3740/review/242994509?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242994509
2024-02-13T17:08:59,1514844618,Translate,za,en,1.2.3,LungeloDlamini,1,Disappointed,My translation app stopped working. It doesn’t do translation even when connected to the internet.,,,,,,,,,2024-02-15T03:52:06,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10934880424,https://appfollow.io/app/3740/review/243016821?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243016821
2024-02-13T13:59:14,1514844618,Translate,za,en,1.2.3,RD Sardar,5,Pakistan,Must be put Urdu language your iPhone mostly use for Asian people so must be add for Urdu language,,,,,,,,,2024-02-15T03:52:06,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10934290775,https://appfollow.io/app/3740/review/243016822?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243016822
2024-02-13T10:37:58,1514844618,Translate,hk,en,1.2.3,Charles852,1,Completely useless,Malfunctioning constantly,,,,,,,,,2024-02-15T06:00:22,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10933731085,https://appfollow.io/app/3740/review/243062857?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=243062857
2024-02-13T09:34:20,1514844618,Translate,us,en,1.2.3,Mbran17,1,Won’t download language,"It is stuck on downloading language for months. It won’t download online or offline. I have uninstalled & reinstalled it & yet it still will not download any language whatsoever! So please fix it so it will work? Or make sure your app & or updates work before you put them out! This app is useless! Every time I try to use it doesn’t work. Either fix it to were it will work for Siri or get rid of the app!! And it’s not compatible with Safari 😡! Very frustrating! So to the developers fix it or delete the app & program!! 

Hello does the developer ever read these?",,,,,,,,,2024-02-14T18:14:37,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10933585670,https://appfollow.io/app/3740/review/107565659?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=107565659
2024-02-13T06:21:11,1514844618,Translate,th,en,1.2.3,llaquarll,1,Good app but need a lot more of accuracy for Thais,"Translate Chinese to Thai conversation is so poor, wish to see the up coming update and improvement further. Please keep it up.",,,,,,,,,2024-02-14T19:41:46,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10933165533,https://appfollow.io/app/3740/review/242987559?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242987559
2024-02-13T02:11:57,1514844618,Translate,gb,en,1.2.3,Ultimate spice,3,Not having Philippine translation yet,"I only just downloaded it and noticed it hasn’t got lots of other languages, including Filipino So it’s fairly limited right now, and no good for those who are going to other countries that don’t have their language added to this app need to work on improving it to add more languages to it",,,,,,,,,2024-02-14T18:14:42,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10932613438,https://appfollow.io/app/3740/review/242981123?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242981123
2024-02-12T00:42:10,1514844618,Translate,au,en,1.2.3,Non stop game,1,Useless,No support for Cantonese so no use as a translator for me. Seems there are lots of other languages missing too.,,,,,,,,,2024-02-13T18:14:53,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10928905482,https://appfollow.io/app/3740/review/242694791?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242694791
2024-02-11T15:58:19,1514844618,Translate,us,en,1.2.3,The Low Level Analyst,1,Ever heard of Mexico?,"There's a whole country who speaks Spanish that isn't from Spain. They're called Mexicans. My girlfriend is one of them and we can't figure out why only Spanish from Spain is available. Hey Apple, maybe you should Google this and find out what's going on?",,,,,,,,,2024-02-13T06:13:00,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10927521547,https://appfollow.io/app/3740/review/242637625?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242637625
2024-02-10T15:11:46,1514844618,Translate,us,en,1.2.3,valon.emini21,1,Where is ALBANIAN language?!,"Oh please, one of the most oldest languages, which is spoken by more than 10 millions, isn’t part of the languages here. Please add Albanian!",,,,,,,,,2024-02-12T11:00:02,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10923641977,https://appfollow.io/app/3740/review/242545845?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242545845
2024-02-10T13:09:52,1514844618,Translate,ca,en,1.2.3,rcgjnnh,1,Not sery,"US sounds normal!!!
Not sery.",,,,,,,,,2024-02-12T10:56:15,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10923237385,https://appfollow.io/app/3740/review/242541637?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242541637
2024-02-10T11:28:39,1514844618,Translate,eg,en,1.2.3,Ohelshazli,4,"Good UI, Missing Features","The app has good UI and I like the dictionary feature, but it’s missing some key features. I need the ability to recite the text at a slower speed as the default speed is too fast for unfamiliar languages. It’s also just missing a lot of languages but I’m sure that will improve with time.

I’d also appreciate the ability to tap translate phrases to get their definition. It would also make sense to save my translations in a “history” tab or something, as I can’t possibly save every single translation manually. Maybe give me the option to save translations automatically.

Also, it’s still missing many languages. Needs to catch up",,,,,,,,,2024-02-12T11:52:45,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10922943546,https://appfollow.io/app/3740/review/209061794?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=209061794
2024-02-10T04:04:41,1514844618,Translate,nz,en,1.2.3,JoeB7,1,Doesn’t work at all,Removed app. Reinstalled it. Doesn’t work at all.,,,,,,,,,2024-02-12T11:56:44,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10921909426,https://appfollow.io/app/3740/review/242555578?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242555578
2024-02-09T20:13:15,1514844618,Translate,in,en,1.2.3,Binu Sulochanan,1,Arabic to English translation using cameraI couldbt translate Arabic document to English,I couldnt translate Arabic document to English using App camera,,,,,,,,,2024-02-11T11:48:11,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10920794938,https://appfollow.io/app/3740/review/242495114?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242495114
2024-02-09T14:53:24,1514844618,Translate,us,en,1.2.3,brooks-hw,1,Works maybe 5% of the time,"I keep coming back to this app thinking it’ll work for some reason but every time I give it a prompt it’ll either show nothing in the translate section or just the first letter with the rest never to be loaded. It’s so frustrating trying to communicate with someone and you’re just sitting there staring at your translate app waiting for it to translate and it never does. Every single time I end up having to use another service, seems like a simple fix.",,,,,,,,,2024-02-11T10:56:39,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10919850623,https://appfollow.io/app/3740/review/242487893?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242487893
2024-02-09T11:56:41,1514844618,Translate,pk,en,1.2.3,It’s_🤫,1,Urdu language,Kindly it request to developer please give urdu language option. I using google translator.,,,,,,,,,2024-02-11T11:50:56,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10919301141,https://appfollow.io/app/3740/review/242495517?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242495517
2024-02-09T09:32:28,1514844618,Translate,ng,en,1.2.3,amberlexis,5,I actually like it,It has access to language spoken buy everyone I know and picture effect has my ❤️,,,,,,,,,2024-02-11T11:49:52,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10918941202,https://appfollow.io/app/3740/review/242495321?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242495321
2024-02-09T07:00:44,1514844618,Translate,pk,en,1.2.3,Islam ☪️ peace,2,Language,"I would be happy to use the ios translation but it is not helpful for me. 
      In this situation google is better than ios because google provides many languages.
Kindly add some more languages 
Like Urdu etc… 

I need Urdu language .",,,,,,,,,2024-02-11T11:50:56,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10918592696,https://appfollow.io/app/3740/review/242495518?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242495518
2024-02-09T01:35:20,1514844618,Translate,ie,en,1.2.3,4.49 wasted,2,Update reduced flexibility,"The recent update of this app has made it more cumbersome and less useful. 
It is less well able to understand spoken French than the previous version and does not allow corrections of words. Before if the app mistook what was said it was possible to make a correction by deleting or re typing a word. Now you have to re-enter the whole phrase manually with the correct spelling.",,,,,,,,,2024-02-11T11:47:51,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10917862454,https://appfollow.io/app/3740/review/242494914?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242494914
2024-02-09T00:37:52,1514844618,Translate,ca,en,1.2.3,Migue Rivera,1,Worse app ever,Stay away. The app sucks,,,,,,,,,2024-02-11T10:53:06,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1514844618/ios/ratingsResponses?reviewId=10917726877,https://appfollow.io/app/3740/review/242484269?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565763?review_id=242484269
