sep=,
From: 2010-02-22,Store: itunes,Cid: 188320,To: 2024-02-22,Ext_id: 584291439
Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
2023-12-12T11:39:36,584291439,Yandex Translate,ie,en,23.24.0,Carbonbased86,2,Recent update has caused issues,"The most recent update has created a lot of stalling and crashing - before now, it ran perfectly smoothly and i had no complaints at all. Using iphone SE running iOS 17.1.2.",,,,,,,,,2024-01-12T10:34:27,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10686942544,https://appfollow.io/app/29751/review/236067482?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236067482
2023-12-11T13:04:31,584291439,Yandex Translate,us,en,23.24.0,Notapaidreviewer,1,Won't detect language automatically,By default it's set to Russia translate. The toggle for detect language doesn't do anything. Uninstalled.,,,2023-12-12T20:40:15,31:35:44,"It's a pity that you deleted Yandex Translate. If you decide to use it again, please send a text or a word whose language was not determined automatically via this feedback form: https://ya.cc/translate_ios_sup_en. Also attach a screenshot so that we can see the situation through your eyes. This will help us quickly understand the cause and find a solution.",,,,2024-01-12T10:36:43,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10681953981,https://appfollow.io/app/29751/review/236068452?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236068452
2023-12-09T16:11:51,584291439,Yandex Translate,il,en,23.23.0,nseem.mhawesh83,5,amazing app easy to use,perfect app well done its very usefull,,,2023-12-11T17:14:14,49:02:23,It's great that you enjoyed using our Translate. Thank you for your feedback! We plan to keep making you happy.,,,,2024-01-12T10:34:27,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10676305809,https://appfollow.io/app/29751/review/236067484?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236067484
2023-12-08T00:12:03,584291439,Yandex Translate,it,en,23.23.0,Styoperdu,3,"I need ""ё""","I need the option to turn on ""ё"". I'm not so good at Russian to know whether a displayed ""е"" is actually read as ""е"" or ""ё"".",,,2023-12-09T14:45:22,38:33:19,Thank you for helping us make Yandex Translate more convenient! We'll definitely consider your suggestion.,,,,2024-01-12T10:34:31,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10669477344,https://appfollow.io/app/29751/review/236067543?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236067543
2023-12-07T19:32:01,584291439,Yandex Translate,us,en,23.23.0,Mathilda_Cohler,5,Translation quality,i confirm this one is better than google and apple translation,,,2023-12-09T07:35:46,36:03:45,Thank you! We're glad to be on your top list — we'll try to stick around :),,,,2024-01-12T10:36:43,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10667820344,https://appfollow.io/app/29751/review/236068453?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236068453
2023-12-04T18:53:11,584291439,Yandex Translate,ca,en,23.23.0,Djv999,3,17.1.2,17.1.2 crashes yandex all the time,,,2023-12-06T15:36:18,44:43:07,"We will be grateful, if you send us a screenshot and a more detailed description of the situation via this feedback form: https://ya.cc/translate_android_sup_en",,,,2024-01-12T10:34:03,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10658467169,https://appfollow.io/app/29751/review/236066839?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236066839
2023-12-02T08:27:19,584291439,Yandex Translate,ca,en,23.23.0,profrafiqislam,4,Good app,Good for learning words and communicating. But there is a missing language. Could you add Pashto to the translations?,,,,,,,,,2024-01-12T10:34:03,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10649768806,https://appfollow.io/app/29751/review/236066840?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236066840
2023-12-01T17:19:45,584291439,Yandex Translate,us,en,23.23.0,Isaac32568,4,Button to suggest a translation,"The more I explore the app, the more I’m starting to like it. It has a lot of potential. Great app. I found out that you have a button where “you can report an error”. I see it more of a button to offer a suggestion. I think it is very good to have such a button. I have been writing suggestions using that button. 

Do you actually use those suggestions? Or does your program use them to improve? I’m sorry for asking, but just wanted to know if those suggestions and effort actually help or have an impact. Hope to hear from you.",,,2023-12-03T03:54:32,34:34:47,We are constantly working to improve the quality of translation and feedback from users helps us a lot in this. Thank you for helping us make Yandex Translate better!,,,,2024-01-12T10:36:43,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10646182130,https://appfollow.io/app/29751/review/236068455?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236068455
2023-11-25T07:19:38,584291439,Yandex Translate,gb,en,23.23.0,Vad123,5,LOVE IT,Great app thank you guys !!!,,,2023-11-26T14:50:28,31:30:50,Thank you for supporting us! We will do our best to improve the app and make it more comfortable for you.,,,,2024-01-12T10:32:16,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10622679699,https://appfollow.io/app/29751/review/236066657?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236066657
2023-11-22T14:55:14,584291439,Yandex Translate,ng,en,23.22.1,Owoisale,4,Poor Arabic translation,"While the app is so fantastic translating from French to English,it is very poor in translating Arabic to English.Kindly do something to correct this deficiency.",,,2023-11-24T01:39:42,34:44:28,"Please send us here or via the settings → ""Feedback"" an example of the translation that caused questions. Indicate the text that was translated into which language and what the result was. We will definitely check!",,,,2024-01-12T10:34:57,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10612799345,https://appfollow.io/app/29751/review/236067822?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236067822
2023-11-22T10:50:04,584291439,Yandex Translate,sa,en,23.22.1,beko sword,5,Best one so far,The best translator I have used so far especially in translating long sentences,,,2023-11-24T01:39:50,38:49:46,Thank you! We're really glad we made an impression. We'll do our best to keep you happy.,,,,2024-01-12T10:35:39,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10613511590,https://appfollow.io/app/29751/review/236067985?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=236067985
2023-10-25T09:52:10,584291439,Yandex Translate,eg,en,23.20.1,gana1212,5,Tanking,I thank the developers very much for all these wonderful and free possibilities ❤️,,,2023-10-27T02:15:08,40:22:58,Thank you for choosing our app! We are really happy to hear that you like it.,,,,2023-10-27T16:00:05,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10514479735,https://appfollow.io/app/29751/review/222941133?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=222941133
2023-10-15T15:52:45,584291439,Yandex Translate,sa,en,23.20.0,Fadi'👀,3,🐦‍⬛⭐⭐⭐⭐⭐,Good and needs to develop vocabulary and phonetics,,,2023-10-17T03:06:42,35:13:57,"You gave us only 3 stars. Please tell us more, and we'll find a solution.",,,,2023-10-17T16:22:55,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10479274504,https://appfollow.io/app/29751/review/220336101?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=220336101
2023-10-13T01:08:28,584291439,Yandex Translate,il,en,23.20.0,Yoovee,5,Almost perfect,By far the best free translator in App Store! Even better than paid apps. The most accessible translation from any app with many languages bi directional output.,,,2023-10-14T18:35:40,41:27:12,Thank you! We're glad to be on your top list — we'll try to stick around 🏆,,,,2023-10-15T19:28:13,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10468560545,https://appfollow.io/app/29751/review/144841007?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=144841007
2023-09-29T10:33:01,584291439,Yandex Translate,ie,en,23.18.0,MarinZizak,4,Doesnt work offline on watch,It cant translate into spanish when its on watch and offline and not in radius of phone. So basically it cant translate at school. still gonna give it 4 stars cuz it works with internet,,,2023-10-01T02:37:28,40:04:27,"Yandex Translate can work without the Internet. To do this, you need to download necessary offline dictionary in the app settings (as long as there is an Internet connection).",,,,2023-10-01T04:08:53,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10420375610,https://appfollow.io/app/29751/review/216994266?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=216994266
2023-09-26T07:36:00,584291439,Yandex Translate,bg,en,23.18.0,Bestsalesmanoftheyear23,5,Perfect!,"Best thing for apple watch! Easy to work with and perfect for quick transition, especially when having an exam.",,,2023-09-27T22:44:20,39:08:20,Thank you for your feedback! We're glad to be of service.,,,,2023-09-28T09:27:44,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10408221062,https://appfollow.io/app/29751/review/216235426?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=216235426
2023-09-25T20:28:14,584291439,Yandex Translate,tr,en,23.18.0,انصحكم تنزلوه,4,Its soo good in app,"But please i need arabic and turkich its soo important, thank you guys for this app<3",,,2023-09-27T03:25:02,30:56:48,Arabic and Turkish are already in our Translator. Please specify where exactly you want to see these languages?,,,,2023-09-27T04:14:21,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10406858002,https://appfollow.io/app/29751/review/216088522?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=216088522
2023-09-25T01:43:18,584291439,Yandex Translate,tr,en,23.18.0,123sades,1,Useless for offline,Despite of downloaded dictionary doesn’t work offline. Useless.,,,2023-09-26T10:04:22,32:21:04,Thanks for your feedback! Could you please provide us with a more detailed description of the situation using a special feedback form: https://ya.cc/translate_ios_sup_en,,,,2023-09-26T12:28:13,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10404169559,https://appfollow.io/app/29751/review/215943618?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=215943618
2023-09-14T09:38:18,584291439,Yandex Translate,gb,en,23.18.0,leyprw,3,Useful could be better.,"The second tap for slower pronunciation is very useful. However, the pronunciation itself, and especially in French, is very poor. They have known about this problem for at least six months and have not fixed it. It is especially bad on the Apple app.",,,2023-09-16T09:40:47,48:02:29,"To voice the French language, the application uses the system's speech synthesizer.
We have already encountered similar behavior. So far, everything indicates that this is a problem on the part of Apple. Because of this there are no solutions right now.

However, we continue to study the causes of the situation. If it turns out that the error is on our side, we will try to fix it as soon as possible.",,,,2023-09-15T23:00:59,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10366754278,https://appfollow.io/app/29751/review/138513283?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=138513283
2023-09-10T23:12:13,584291439,Yandex Translate,us,en,23.17.0,RyGuy1860,5,The best,"One thing that makes this application, very usable, and there for the best is that the keyboard layout changes when you change the language.  I switch between Russian and English all the time, and I don’t have to go and change the keyboard layout also.

My request or desire is that if I want to use the informal that the translation would allow for it. The auto correct always changes it to the formal version.

Additionally, I am a man, and I need to refer to myself in the correct, gender, and always the examples are rendered in the female gender. There should be a setting that allows me to choose my gender so that it gives answers for a male.",,,2023-09-12T10:45:26,35:33:13,"Thank you for sharing your thoughts! We are glad that you like Yandex Translate.

You can disable auto-detection of the language, and then it will not change. You can do this in the application settings → Define the language. Deactivate this item.

Your wish on the choice of gender in the examples in the blocks under the translation was noted. We will definitely discuss it with the team!",,,,2023-09-12T09:11:43,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10355628352,https://appfollow.io/app/29751/review/213163753?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=213163753
2023-09-08T10:44:15,584291439,Yandex Translate,us,en,23.16.0,EMicha3l,5,The best service,"The best service of Russian comrades!
I highly recommend all the services of Russian brothers!
🇷🇺🌐🤗🙏",,,2023-09-09T22:05:03,35:20:48,Thank you! We're glad to be on your top list — we'll try to stick around 😇,,,,2023-09-10T00:21:29,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10346339764,https://appfollow.io/app/29751/review/212797483?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=212797483
2023-09-07T09:04:36,584291439,Yandex Translate,ng,en,23.16.0,NiVaGaTaS,1,Issues,How will I add them into my keyboard not going back to the app to translate,,,2023-09-08T20:05:35,35:00:59,Please tell us more about the situation ✏️,,,,2023-09-09T04:16:59,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10342682503,https://appfollow.io/app/29751/review/212740965?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=212740965
2023-09-02T12:53:46,584291439,Yandex Translate,kg,en,23.16.0,masamune537,5,5 stars,"Its f%ucking best app which i downloaded , cause ... hmmm idk its ideal",,,2023-09-04T10:18:04,45:24:18,"Thank you, we're glad that you liked everything!",,,,2023-09-04T13:10:43,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10327441673,https://appfollow.io/app/29751/review/211497387?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=211497387
2023-09-02T12:53:27,584291439,Yandex Translate,us,en,23.16.0,ras239,5,Hand down the best translator,"I’ve tried a few of these translator apps, and I have to say this app is by far the best. It is so on point just have to say the creators really did their homework. Thanks for making my life easier.",,,2023-09-03T21:05:59,32:12:32,Thank you for your support and great inspiring feedback 🤗,,,,2023-09-04T10:45:57,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10326196098,https://appfollow.io/app/29751/review/122371696?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=122371696
2023-08-27T02:51:20,584291439,Yandex Translate,sa,en,23.16.0,Wind20000,5,loyalfriend,Very good App,,,2023-08-29T02:19:46,47:28:26,Thank you for your feedback! We're glad to be of service 👍,,,,2023-08-29T17:56:35,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10304285018,https://appfollow.io/app/29751/review/210068686?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=210068686
2023-08-24T12:51:35,584291439,Yandex Translate,ph,en,23.16.0,jennifer calasang,5,New translation for iPhone,New iPhone is translating,,,2023-08-26T02:09:53,37:18:18,Thank you for high mark 👍,,,,2023-08-27T06:03:24,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10294044999,https://appfollow.io/app/29751/review/209589789?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=209589789
2023-08-17T22:01:53,584291439,Yandex Translate,au,en,23.15.0,fat_lizard,1,Didn’t do it for me.,"I have been using a couple of translation apps for English<>Chinese and English<>Thai.

Decided to give this app a trial due to being able to translate offline, and I began with English>Thai.
When I copied the Yandex translation into the other two I use, to go from Thai>English it didn’t make much sense.

Added to that, when I tried using Yandex to translate Thai>English, all it did was duplicate the Thai in the output view.

One thing I did like is that when playing the translation, the second time it played it was nice and slow (although that is an option in one of the others that I use).

Suggestion:
When playing the audio translation it would be neat to highlight each syllable so that it can be followed visually.",,,2023-08-19T13:55:59,39:54:06,"Please send us here or via the ""Feedback"" form https://ya.cc/translate_ios_sup_en an example of the translation that caused questions. Indicate the text that was translated into which language and what the result was. We will definitely check!

The voice-over wish was recorded, thank you!",,,,2023-08-19T09:30:36,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10270064115,https://appfollow.io/app/29751/review/203370783?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=203370783
2023-08-04T08:02:20,584291439,Yandex Translate,us,en,23.14.0,Joud's dad,5,It is possible to add Arabic language,It is possible to add Arabic language,,,2023-08-05T13:51:09,29:48:49,This language is already available in Yandex Translate. You can select it from the list of available languages.,,,,2023-08-06T08:04:19,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10217900026,https://appfollow.io/app/29751/review/200874348?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=200874348
2023-08-03T06:58:26,584291439,Yandex Translate,gb,en,23.14.0,PompeiPirate,4,One of my top translation apps!,"Translate from text, photos, screenshots, add it to some social media groups etc etc…  The only reason I don’t give it 5* is because, 1) when applied to group chat, the translation comes up in each and every one of the languages spoken on that group, thus multiplying each comment by the number of languages there. Just show it in our main language. 2) The other suggestion is, languages with different characters like Chinese and Japanese etc don’t give you the act meaning of the text, they either show you how it’s written in that language or how it’s pronounced in ours, but of what the words mean, zilch.",,,2023-08-04T14:58:18,31:59:52,"Thanks for the feedback! We have written down your wishes, we will definitely consider them!",,,,2023-08-04T23:23:14,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/584291439/ios/ratingsResponses?reviewId=10213991251,https://appfollow.io/app/29751/review/122371584?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565780?review_id=122371584
